"","name","state","year","treated","socialist_voteshare"
"418","AUERSBACH","STYRIA",1986,1,0.2205029
"419","AUERSBACH","STYRIA",1990,1,0.2160149
"420","AUERSBACH","STYRIA",1983,1,0.2688588
"421","AUERSTHAL","LOWERAUSTRIA",1990,0,0.4158249
"422","AUERSTHAL","LOWERAUSTRIA",1986,0,0.4043082
"423","AUERSTHAL","LOWERAUSTRIA",1994,0,0.3554817
"424","AUERSTHAL","LOWERAUSTRIA",1983,0,0.4491456
"425","AUG-RADISCH","STYRIA",1986,1,0.1010638
"426","AUG-RADISCH","STYRIA",1983,1,0.1371429
"427","AUG-RADISCH","STYRIA",1990,1,0.1262626
"428","AUG-RADISCH","STYRIA",1994,1,0.055
"429","AURACH AM HONGAR","UPPERAUSTRIA",1990,0,0.442236
"430","AURACH AM HONGAR","UPPERAUSTRIA",1983,0,0.4665793
"431","AURACH AM HONGAR","UPPERAUSTRIA",1994,0,0.3357228
"432","AURACH AM HONGAR","UPPERAUSTRIA",1986,0,0.4431818
"433","AURACH/KITZBUEHEL","TYROL",1994,1,0.2275229
"434","AURACH/KITZBUEHEL","TYROL",1983,1,0.3505843
"435","AURACH/KITZBUEHEL","TYROL",1990,1,0.278956
"436","AURACH/KITZBUEHEL","TYROL",1986,1,0.2587859
"437","AUROLZMUENSTER","UPPERAUSTRIA",1983,0,0.4549071
"438","AUROLZMUENSTER","UPPERAUSTRIA",1994,0,0.3169251
"439","AUROLZMUENSTER","UPPERAUSTRIA",1986,0,0.4101695
"440","AUROLZMUENSTER","UPPERAUSTRIA",1990,0,0.4239945
"441","AXAMS","TYROL",1994,1,0.269847
"442","AXAMS","TYROL",1990,1,0.3456304
"443","AXAMS","TYROL",1986,1,0.3563264
"444","AXAMS","TYROL",1983,1,0.4059025
"445","BACH","TYROL",1986,1,0.1369863
"446","BACH","TYROL",1994,1,0.1976048
"447","BACH","TYROL",1990,1,0.1756098
"448","BACH","TYROL",1983,1,0.1831683
"449","BACHMANNING","UPPERAUSTRIA",1983,0,0.3631124
"450","BACHMANNING","UPPERAUSTRIA",1986,0,0.3512748
"451","BACHMANNING","UPPERAUSTRIA",1994,0,0.2571429
"452","BACHMANNING","UPPERAUSTRIA",1990,0,0.3282208
"453","BAD AUSSEE","STYRIA",1983,1,0.573543
"454","BAD AUSSEE","STYRIA",1990,1,0.5133165
"455","BAD AUSSEE","STYRIA",1986,1,0.5328805
"456","BAD AUSSEE","STYRIA",1994,1,0.4369534
"457","BAD BLEIBERG","CARINTHIA",1994,1,0.5841742
"458","BAD BLEIBERG","CARINTHIA",1983,1,0.7868043
"459","BAD BLEIBERG","CARINTHIA",1986,1,0.7112769
"460","BAD BLEIBERG","CARINTHIA",1990,1,0.6741306
"461","BAD FISCHAU-BRUNN","LOWERAUSTRIA",1986,0,0.5204789
"462","BAD FISCHAU-BRUNN","LOWERAUSTRIA",1983,0,0.5336381
"463","BAD FISCHAU-BRUNN","LOWERAUSTRIA",1990,0,0.5090322
"464","BAD FISCHAU-BRUNN","LOWERAUSTRIA",1994,0,0.4279191
"465","BAD GAMS","STYRIA",1990,1,0.1149425
"466","BAD GAMS","STYRIA",1986,1,0.5222151
"467","BAD GAMS","STYRIA",1983,1,0.1309524
"468","BAD GAMS","STYRIA",1994,1,0.4464894
"469","BAD GASTEIN","SALZBURG",1983,0,0.5179054
"470","BAD GASTEIN","SALZBURG",1994,0,0.4266366
"471","BAD GASTEIN","SALZBURG",1986,0,0.47815
"472","BAD GASTEIN","SALZBURG",1990,0,0.4928356
"473","BAD GOISERN","UPPERAUSTRIA",1990,0,0.5629171
"474","BAD GOISERN","UPPERAUSTRIA",1983,0,0.6334311
"475","BAD GOISERN","UPPERAUSTRIA",1986,0,0.5690454
"476","BAD GOISERN","UPPERAUSTRIA",1994,0,0.4712169
"477","BAD GROSSPERTHOLZ","LOWERAUSTRIA",1994,0,0.3983403
"478","BAD GROSSPERTHOLZ","LOWERAUSTRIA",1990,0,0.466541
"479","BAD GROSSPERTHOLZ","LOWERAUSTRIA",1983,0,0.7704812
"480","BAD GROSSPERTHOLZ","LOWERAUSTRIA",1986,0,0.4262295
"481","BAD HALL","UPPERAUSTRIA",1990,0,0.3969981
"482","BAD HALL","UPPERAUSTRIA",1994,0,0.3435917
"483","BAD HALL","UPPERAUSTRIA",1983,0,0.4334268
"484","BAD HALL","UPPERAUSTRIA",1986,0,0.3839912
"485","BAD HOFGASTEIN","SALZBURG",1994,0,0.4057109
"486","BAD HOFGASTEIN","SALZBURG",1983,0,0.506463
"487","BAD HOFGASTEIN","SALZBURG",1990,0,0.4690564
"488","BAD HOFGASTEIN","SALZBURG",1986,0,0.4646991
"489","BAD ISCHL","UPPERAUSTRIA",1994,0,0.3584759
"490","BAD ISCHL","UPPERAUSTRIA",1990,0,0.4394835
"491","BAD ISCHL","UPPERAUSTRIA",1983,0,0.4958603
"492","BAD ISCHL","UPPERAUSTRIA",1986,0,0.4300773
"493","BAD KLEINKIRCHHEIM","CARINTHIA",1994,1,0.2964959
"494","BAD KLEINKIRCHHEIM","CARINTHIA",1986,1,0.3817863
"495","BAD KLEINKIRCHHEIM","CARINTHIA",1983,1,0.4545455
"496","BAD KLEINKIRCHHEIM","CARINTHIA",1990,1,0.3461539
"497","BAD KREUZEN","UPPERAUSTRIA",1990,0,0.1871166
"498","BAD KREUZEN","UPPERAUSTRIA",1983,0,0.1609477
"499","BAD KREUZEN","UPPERAUSTRIA",1986,0,0.1498847
"500","BAD KREUZEN","UPPERAUSTRIA",1994,0,0.1481769
"501","BAD LEONFELDEN","UPPERAUSTRIA",1994,0,0.2008368
"502","BAD LEONFELDEN","UPPERAUSTRIA",1990,0,0.2457786
"503","BAD LEONFELDEN","UPPERAUSTRIA",1986,0,0.2209918
"504","BAD LEONFELDEN","UPPERAUSTRIA",1983,0,0.2386935
"505","BAD MITTERNDORF","STYRIA",1983,1,0.4605263
"506","BAD MITTERNDORF","STYRIA",1986,1,0.4133187
"507","BAD MITTERNDORF","STYRIA",1990,1,0.4123539
"508","BAD MITTERNDORF","STYRIA",1994,1,0.3264009
"509","BAD PIRAWARTH","LOWERAUSTRIA",1994,0,0.2929807
"510","BAD PIRAWARTH","LOWERAUSTRIA",1983,0,0.3521878
"511","BAD PIRAWARTH","LOWERAUSTRIA",1990,0,0.356405
"512","BAD PIRAWARTH","LOWERAUSTRIA",1986,0,0.3443145
"513","BAD ST.LEONHARD/LAVANTTAL","CARINTHIA",1990,1,0.4596675
"514","BAD ST.LEONHARD/LAVANTTAL","CARINTHIA",1994,1,0.4150881
"515","BAD ST.LEONHARD/LAVANTTAL","CARINTHIA",1986,1,0.4825023
"516","BAD ST.LEONHARD/LAVANTTAL","CARINTHIA",1983,1,0.5327439
"517","BAD TATZMANNSDORF","BURGENLAND",1986,0,0.4020752
"518","BAD TATZMANNSDORF","BURGENLAND",1994,0,0.3143564
"519","BAD TATZMANNSDORF","BURGENLAND",1983,0,0.4166667
"520","BAD TATZMANNSDORF","BURGENLAND",1990,0,0.3591371
"521","BAD VOESLAU","LOWERAUSTRIA",1994,0,0.4156746
"522","BAD VOESLAU","LOWERAUSTRIA",1986,0,0.5260767
"523","BAD VOESLAU","LOWERAUSTRIA",1990,0,0.5083763
"524","BAD VOESLAU","LOWERAUSTRIA",1983,0,0.5658293
"525","BAD WALTERSDORF","STYRIA",1986,1,0.2561655
"526","BAD WALTERSDORF","STYRIA",1990,1,0.2396313
"527","BAD WALTERSDORF","STYRIA",1994,1,0.1982128
"528","BAD WALTERSDORF","STYRIA",1983,1,0.2905629
"529","BAD WIMSBACH-NEYDHARTING","UPPERAUSTRIA",1983,0,0.4080854
"530","BAD WIMSBACH-NEYDHARTING","UPPERAUSTRIA",1990,0,0.3699128
"531","BAD WIMSBACH-NEYDHARTING","UPPERAUSTRIA",1986,0,0.3669118
"532","BAD WIMSBACH-NEYDHARTING","UPPERAUSTRIA",1994,0,0.3053666
"533","BAD ZELL","UPPERAUSTRIA",1986,0,0.2530414
"534","BAD ZELL","UPPERAUSTRIA",1990,0,0.2653701
"535","BAD ZELL","UPPERAUSTRIA",1994,0,0.2162819
"536","BAD ZELL","UPPERAUSTRIA",1983,0,0.2810945
"537","BAERNBACH","STYRIA",1986,1,0.6860892
"538","BAERNBACH","STYRIA",1990,1,0.6560917
"539","BAERNBACH","STYRIA",1983,1,0.7426702
"540","BAERNBACH","STYRIA",1994,1,0.6052402
"541","BAERNKOPF","LOWERAUSTRIA",1990,0,0.6518219
"542","BAERNKOPF","LOWERAUSTRIA",1994,0,0.6016598
"543","BAERNKOPF","LOWERAUSTRIA",1986,0,0.5802469
"544","BAERNKOPF","LOWERAUSTRIA",1983,0,0.602459
"545","BAIERDORF/ANGER","STYRIA",1986,1,0.3638151
"546","BAIERDORF/ANGER","STYRIA",1983,1,0.4254202
"547","BAIERDORF/ANGER","STYRIA",1990,1,0.3413953
"548","BAIERDORF/ANGER","STYRIA",1994,1,0.3156059
"549","BAIRISCH KOELLDORF","STYRIA",1990,1,0.5242718
"550","BAIRISCH KOELLDORF","STYRIA",1986,1,0.3255319
"551","BAIRISCH KOELLDORF","STYRIA",1994,1,0.4824903
"552","BAIRISCH KOELLDORF","STYRIA",1983,1,0.3448276
"553","BALDRAMSDORF","CARINTHIA",1990,1,0.519084
"554","BALDRAMSDORF","CARINTHIA",1994,1,0.4561403
"555","BALDRAMSDORF","CARINTHIA",1986,1,0.5277778
"556","BALDRAMSDORF","CARINTHIA",1983,1,0.6005586
"557","BARTHOLOMAEBERG","VORARLBERG",1994,1,0.2550572
"558","BARTHOLOMAEBERG","VORARLBERG",1983,1,0.3422645
"559","BARTHOLOMAEBERG","VORARLBERG",1990,1,0.3787879
"560","BARTHOLOMAEBERG","VORARLBERG",1986,1,0.3099839
"561","BAUMGARTEN/GNAS","STYRIA",1990,1,0.2454545
"562","BAUMGARTEN/GNAS","STYRIA",1983,1,0.2674419
"563","BAUMGARTEN/GNAS","STYRIA",1994,1,0.2183099
"564","BAUMGARTEN/GNAS","STYRIA",1986,1,0.2252874
"565","BAUMGARTENBERG","UPPERAUSTRIA",1986,0,0.2743973
"566","BAUMGARTENBERG","UPPERAUSTRIA",1990,0,0.2935268
"567","BAUMGARTENBERG","UPPERAUSTRIA",1983,0,0.2791519
"568","BAUMGARTENBERG","UPPERAUSTRIA",1994,0,0.2364475
"569","BAUMKIRCHEN","TYROL",1990,1,0.3462214
"570","BAUMKIRCHEN","TYROL",1994,1,0.2936937
"571","BAUMKIRCHEN","TYROL",1986,1,0.3135135
"572","BAUMKIRCHEN","TYROL",1983,1,0.4048059
"573","BEHAMBERG","LOWERAUSTRIA",1994,0,0.2612108
"574","BEHAMBERG","LOWERAUSTRIA",1986,0,0.3105327
"575","BEHAMBERG","LOWERAUSTRIA",1990,0,0.3171445
"576","BEHAMBERG","LOWERAUSTRIA",1983,0,0.345371
"577","BERG/ATTERGAU","UPPERAUSTRIA",1983,0,0.1716418
"578","BERG/ATTERGAU","UPPERAUSTRIA",1986,0,0.146087
"579","BERG/ATTERGAU","UPPERAUSTRIA",1990,0,0.1418182
"580","BERG/ATTERGAU","UPPERAUSTRIA",1994,0,0.1438849
"581","BERG/DRAUTAL","CARINTHIA",1983,1,0.4728878
"582","BERG/DRAUTAL","CARINTHIA",1986,1,0.4358025
"583","BERG/DRAUTAL","CARINTHIA",1994,1,0.3620283
"584","BERG/DRAUTAL","CARINTHIA",1990,1,0.4328704
"585","BERG/ROHRBACH","UPPERAUSTRIA",1994,0,0.2424437
"586","BERG/ROHRBACH","UPPERAUSTRIA",1983,0,0.3177083
"587","BERG/ROHRBACH","UPPERAUSTRIA",1986,0,0.2790841
"588","BERG/ROHRBACH","UPPERAUSTRIA",1990,0,0.3001924
"589","BERGERN/DUNKELSTEINERWALD","LOWERAUSTRIA",1986,0,0.3538647
"590","BERGERN/DUNKELSTEINERWALD","LOWERAUSTRIA",1990,0,0.3456334
"591","BERGERN/DUNKELSTEINERWALD","LOWERAUSTRIA",1983,0,0.382793
"592","BERGERN/DUNKELSTEINERWALD","LOWERAUSTRIA",1994,0,0.3078848
"593","BERGHAUSEN","STYRIA",1986,1,0.4911243
"594","BERGHAUSEN","STYRIA",1983,1,0.5931035
"595","BERGHAUSEN","STYRIA",1994,1,0.4128686
"596","BERGHAUSEN","STYRIA",1990,1,0.5252525
"597","BERGHEIM","SALZBURG",1986,0,0.2583368
"598","BERGHEIM","SALZBURG",1990,0,0.26
"599","BERGHEIM","SALZBURG",1983,0,0.288645
"600","BERGHEIM","SALZBURG",1994,0,0.2162162
"601","BERGLAND","LOWERAUSTRIA",1986,0,0.2541544
"602","BERGLAND","LOWERAUSTRIA",1983,0,0.2745902
"603","BERGLAND","LOWERAUSTRIA",1994,0,0.2165669
"604","BERGLAND","LOWERAUSTRIA",1990,0,0.2567164
"605","BERNDORF","LOWERAUSTRIA",1994,0,0.5131799
"606","BERNDORF","LOWERAUSTRIA",1990,0,0.6122409
"607","BERNDORF","LOWERAUSTRIA",1986,0,0.6274215
"608","BERNDORF","LOWERAUSTRIA",1983,0,0.6677692
"609","BERNDORF/SALZBURG","SALZBURG",1990,0,0.3297746
"610","BERNDORF/SALZBURG","SALZBURG",1986,0,0.2391017
"611","BERNDORF/SALZBURG","SALZBURG",1994,0,0.2554278
"612","BERNDORF/SALZBURG","SALZBURG",1983,0,0.2671429
"613","BERNHARDSTHAL","LOWERAUSTRIA",1990,0,0.4593817
"614","BERNHARDSTHAL","LOWERAUSTRIA",1986,0,0.4325997
"615","BERNHARDSTHAL","LOWERAUSTRIA",1994,0,0.3768352
"616","BERNHARDSTHAL","LOWERAUSTRIA",1983,0,0.4482298
"617","BERNSTEIN","BURGENLAND",1986,0,0.5678654
"618","BERNSTEIN","BURGENLAND",1983,0,0.594012
"619","BERNSTEIN","BURGENLAND",1990,0,0.5856974
"620","BERNSTEIN","BURGENLAND",1994,0,0.5509965
"621","BERWANG","TYROL",1983,1,0.2017804
"622","BERWANG","TYROL",1994,1,0.1986971
"623","BERWANG","TYROL",1986,1,0.1473988
"624","BERWANG","TYROL",1990,1,0.2030303
"625","BEZAU","VORARLBERG",1990,1,0.0848861
"626","BEZAU","VORARLBERG",1994,1,0.0465444
"627","BEZAU","VORARLBERG",1986,1,0.0669594
"628","BEZAU","VORARLBERG",1983,1,0.0620068
"629","BIBERBACH","LOWERAUSTRIA",1994,0,0.1973792
"630","BIBERBACH","LOWERAUSTRIA",1983,0,0.2274336
"631","BIBERBACH","LOWERAUSTRIA",1986,0,0.2310924
"632","BIBERBACH","LOWERAUSTRIA",1990,0,0.2576891
"633","BICHLBACH","TYROL",1986,1,0.18
"634","BICHLBACH","TYROL",1994,1,0.1939954
"635","BICHLBACH","TYROL",1983,1,0.1572052
"636","BICHLBACH","TYROL",1990,1,0.196468
"637","BIEDERMANNSDORF","LOWERAUSTRIA",1990,0,0.3024691
"638","BIEDERMANNSDORF","LOWERAUSTRIA",1986,0,0.2967422
"639","BIEDERMANNSDORF","LOWERAUSTRIA",1994,0,0.2315175
"640","BIEDERMANNSDORF","LOWERAUSTRIA",1983,0,0.3363339
"641","BIERBAUM/AUERSBACH","STYRIA",1983,1,0.215625
"642","BIERBAUM/AUERSBACH","STYRIA",1994,1,0.1415663
"643","BIERBAUM/AUERSBACH","STYRIA",1986,1,0.2011662
"644","BIERBAUM/AUERSBACH","STYRIA",1990,1,0.1880597
"645","BILDSTEIN","VORARLBERG",1986,1,0.1265823
"646","BILDSTEIN","VORARLBERG",1983,1,0.1692308
"647","BILDSTEIN","VORARLBERG",1994,1,0.1202749
"648","BILDSTEIN","VORARLBERG",1990,1,0.1525424
"649","BIRGITZ","TYROL",1990,1,0.2155887
"650","BIRGITZ","TYROL",1986,1,0.2
"651","BIRGITZ","TYROL",1983,1,0.2651072
"652","BIRGITZ","TYROL",1994,1,0.1561514
"653","BIRKFELD","STYRIA",1983,1,0.414406
"654","BIRKFELD","STYRIA",1990,1,0.3557951
"655","BIRKFELD","STYRIA",1994,1,0.2844365
"656","BIRKFELD","STYRIA",1986,1,0.3561279
"657","BISAMBERG","LOWERAUSTRIA",1983,0,0.3478697
"658","BISAMBERG","LOWERAUSTRIA",1990,0,0.3028598
"659","BISAMBERG","LOWERAUSTRIA",1986,0,0.3196605
"660","BISAMBERG","LOWERAUSTRIA",1994,0,0.2308382
"661","BISCHOFSHOFEN","SALZBURG",1994,0,0.4935272
"662","BISCHOFSHOFEN","SALZBURG",1986,0,0.5926175
"663","BISCHOFSHOFEN","SALZBURG",1983,0,0.6360872
"664","BISCHOFSHOFEN","SALZBURG",1990,0,0.5963802
"665","BISCHOFSTETTEN","LOWERAUSTRIA",1986,0,0.3773842
"666","BISCHOFSTETTEN","LOWERAUSTRIA",1990,0,0.3699732
"667","BISCHOFSTETTEN","LOWERAUSTRIA",1994,0,0.330656
"668","BISCHOFSTETTEN","LOWERAUSTRIA",1983,0,0.3893678
"669","BIZAU","VORARLBERG",1986,1,0.0566802
"670","BIZAU","VORARLBERG",1983,1,0.0574468
"671","BIZAU","VORARLBERG",1990,1,0.0756144
"672","BIZAU","VORARLBERG",1994,1,0.0435835
"673","BLAINDORF","STYRIA",1983,1,0.2608696
"674","BLAINDORF","STYRIA",1986,1,0.2528217
"675","BLAINDORF","STYRIA",1994,1,0.1916859
"676","BLAINDORF","STYRIA",1990,1,0.2413793
"677","BLEIBURG","CARINTHIA",1983,1,0.507972
"678","BLEIBURG","CARINTHIA",1990,1,0.5248386
"679","BLEIBURG","CARINTHIA",1986,1,0.45629
"680","BLEIBURG","CARINTHIA",1994,1,0.4425182
"681","BLINDENMARKT","LOWERAUSTRIA",1986,0,0.3510082
"682","BLINDENMARKT","LOWERAUSTRIA",1983,0,0.3901345
"683","BLINDENMARKT","LOWERAUSTRIA",1990,0,0.3643178
"684","BLINDENMARKT","LOWERAUSTRIA",1994,0,0.2812743
"685","BLONS","VORARLBERG",1983,1,0.0419162
"686","BLONS","VORARLBERG",1990,1,0.0588235
"687","BLONS","VORARLBERG",1994,1,0.0251572
"688","BLONS","VORARLBERG",1986,1,0.0277778
"689","BLUMAU/STEIERMARK","STYRIA",1994,1,0.1452145
"690","BLUMAU/STEIERMARK","STYRIA",1986,1,0.153527
"691","BLUMAU/STEIERMARK","STYRIA",1990,1,0.1612245
"692","BLUMAU/STEIERMARK","STYRIA",1983,1,0.1751101
"693","BOCKFLIESS","LOWERAUSTRIA",1990,0,0.3927649
"694","BOCKFLIESS","LOWERAUSTRIA",1986,0,0.3333333
"695","BOCKFLIESS","LOWERAUSTRIA",1994,0,0.3534362
"696","BOCKFLIESS","LOWERAUSTRIA",1983,0,0.3580729
"697","BOCKSDORF","BURGENLAND",1983,0,0.5961723
"698","BOCKSDORF","BURGENLAND",1990,0,0.5524543
"699","BOCKSDORF","BURGENLAND",1986,0,0.5699029
"700","BOCKSDORF","BURGENLAND",1994,0,0.4825581
"701","BOEHEIMKIRCHEN","LOWERAUSTRIA",1986,0,0.327553
"702","BOEHEIMKIRCHEN","LOWERAUSTRIA",1994,0,0.2678571
"703","BOEHEIMKIRCHEN","LOWERAUSTRIA",1990,0,0.3264188
"704","BOEHEIMKIRCHEN","LOWERAUSTRIA",1983,0,0.3785881
"705","BRAMBERG/WILDKOGEL","SALZBURG",1990,0,0.4263485
"706","BRAMBERG/WILDKOGEL","SALZBURG",1994,0,0.4018219
"707","BRAMBERG/WILDKOGEL","SALZBURG",1983,0,0.4550679
"708","BRAMBERG/WILDKOGEL","SALZBURG",1986,0,0.4213251
"709","BRAND","VORARLBERG",1983,1,0.0972222
"710","BRAND","VORARLBERG",1986,1,0.0960591
"711","BRAND","VORARLBERG",1990,1,0.1372998
"712","BRAND","VORARLBERG",1994,1,0.1021021
"713","BRAND-LAABEN","LOWERAUSTRIA",1994,0,0.1853448
"714","BRAND-LAABEN","LOWERAUSTRIA",1986,0,0.2312224
"715","BRAND-LAABEN","LOWERAUSTRIA",1983,0,0.2887218
"716","BRAND-LAABEN","LOWERAUSTRIA",1990,0,0.2651297
"717","BRAND-NAGELBERG","LOWERAUSTRIA",1990,0,0.7344309
"718","BRAND-NAGELBERG","LOWERAUSTRIA",1983,0,0.4711359
"719","BRAND-NAGELBERG","LOWERAUSTRIA",1994,0,0.6509919
"720","BRAND-NAGELBERG","LOWERAUSTRIA",1986,0,0.7506649
"721","BRANDENBERG","TYROL",1983,1,0.3414905
"722","BRANDENBERG","TYROL",1990,1,0.3031579
"723","BRANDENBERG","TYROL",1994,1,0.2755991
"724","BRANDENBERG","TYROL",1986,1,0.2774755
"725","BREITENAU","LOWERAUSTRIA",1986,0,0.6367403
"726","BREITENAU","LOWERAUSTRIA",1994,0,0.6162162
"727","BREITENAU","LOWERAUSTRIA",1990,0,0.6507503
"728","BREITENAU","LOWERAUSTRIA",1983,0,0.6587744
"729","BREITENAU/HOCHLANTSCH","STYRIA",1994,1,0.5518312
"730","BREITENAU/HOCHLANTSCH","STYRIA",1990,1,0.5598114
"731","BREITENAU/HOCHLANTSCH","STYRIA",1983,1,0.6196079
"732","BREITENAU/HOCHLANTSCH","STYRIA",1986,1,0.5896415
"733","BREITENBACH/INN","TYROL",1990,1,0.292176
"734","BREITENBACH/INN","TYROL",1994,1,0.2199747
"735","BREITENBACH/INN","TYROL",1986,1,0.2757282
"736","BREITENBACH/INN","TYROL",1983,1,0.2723374
"737","BREITENBRUNN","BURGENLAND",1986,0,0.4741036
"738","BREITENBRUNN","BURGENLAND",1994,0,0.3916745
"739","BREITENBRUNN","BURGENLAND",1990,0,0.4780488
"740","BREITENBRUNN","BURGENLAND",1983,0,0.5042105
"741","BREITENFELD/RITTSCHEIN","STYRIA",1994,1,0.2174721
"742","BREITENFELD/RITTSCHEIN","STYRIA",1990,1,0.2478632
"743","BREITENFELD/RITTSCHEIN","STYRIA",1986,1,0.285205
"744","BREITENFELD/RITTSCHEIN","STYRIA",1983,1,0.2942272
"745","BREITENFELD/TANNENRIEGEL","STYRIA",1983,1,0.2761194
"746","BREITENFELD/TANNENRIEGEL","STYRIA",1994,1,0.2421875
"747","BREITENFELD/TANNENRIEGEL","STYRIA",1990,1,0.1875
"748","BREITENFELD/TANNENRIEGEL","STYRIA",1986,1,0.2222222
"749","BREITENFURT/WIEN","LOWERAUSTRIA",1983,0,0.4297982
"750","BREITENFURT/WIEN","LOWERAUSTRIA",1994,0,0.282392
"751","BREITENFURT/WIEN","LOWERAUSTRIA",1990,0,0.3773723
"752","BREITENFURT/WIEN","LOWERAUSTRIA",1986,0,0.3966438
"753","BREITENWANG","TYROL",1994,1,0.2886179
"754","BREITENWANG","TYROL",1990,1,0.3680203
"755","BREITENWANG","TYROL",1983,1,0.4317549
"756","BREITENWANG","TYROL",1986,1,0.3983287
"757","BRETSTEIN","STYRIA",1994,1,0.3554502
"758","BRETSTEIN","STYRIA",1986,1,0.3878327
"759","BRETSTEIN","STYRIA",1983,1,0.4046693
"760","BRETSTEIN","STYRIA",1990,1,0.375
"761","BRIGITTENAU","VIENNA",1983,0,0.6744227
"762","BRIGITTENAU","VIENNA",1986,0,0.6311033
"763","BRIGITTENAU","VIENNA",1994,0,0.4644574
"764","BRIGITTENAU","VIENNA",1990,0,0.6013265
"765","BRIXEN/THALE","TYROL",1983,1,0.377193
"766","BRIXEN/THALE","TYROL",1990,1,0.3123732
"767","BRIXEN/THALE","TYROL",1994,1,0.281203
"768","BRIXEN/THALE","TYROL",1986,1,0.3147139
"769","BRIXLEGG","TYROL",1986,1,0.3302355
"770","BRIXLEGG","TYROL",1990,1,0.3320825
"771","BRIXLEGG","TYROL",1983,1,0.363354
"772","BRIXLEGG","TYROL",1994,1,0.2596899
"773","BRODINGBERG","STYRIA",1994,1,0.2355954
"774","BRODINGBERG","STYRIA",1990,1,0.2739018
"775","BRODINGBERG","STYRIA",1986,1,0.3065596
"776","BRODINGBERG","STYRIA",1983,1,0.3179856
"777","BROMBERG","LOWERAUSTRIA",1983,0,0.211731
"778","BROMBERG","LOWERAUSTRIA",1994,0,0.2066574
"779","BROMBERG","LOWERAUSTRIA",1986,0,0.2048517
"780","BROMBERG","LOWERAUSTRIA",1990,0,0.2409471
"781","BRUCK-WAASEN","UPPERAUSTRIA",1990,0,0.2930903
"782","BRUCK-WAASEN","UPPERAUSTRIA",1983,0,0.3025526
"783","BRUCK-WAASEN","UPPERAUSTRIA",1986,0,0.2810927
"784","BRUCK-WAASEN","UPPERAUSTRIA",1994,0,0.2253521
"785","BRUCK/GROSSGLOCKNERSTR.","SALZBURG",1986,0,0.4437173
"786","BRUCK/GROSSGLOCKNERSTR.","SALZBURG",1994,0,0.4277482
"787","BRUCK/GROSSGLOCKNERSTR.","SALZBURG",1983,0,0.4872583
"788","BRUCK/GROSSGLOCKNERSTR.","SALZBURG",1990,0,0.4862599
"789","BRUCK/ZILLER","TYROL",1994,1,0.194605
"790","BRUCK/ZILLER","TYROL",1990,1,0.2703252
"791","BRUCK/ZILLER","TYROL",1983,1,0.3046358
"792","BRUCK/ZILLER","TYROL",1986,1,0.2654691
"793","BRUCKNEUDORF","BURGENLAND",1983,0,0.7418818
"794","BRUCKNEUDORF","BURGENLAND",1994,0,0.540239
"795","BRUCKNEUDORF","BURGENLAND",1990,0,0.6873857
"796","BRUCKNEUDORF","BURGENLAND",1986,0,0.6802842
"797","BRUECKL","CARINTHIA",1994,1,0.4880886
"798","BRUECKL","CARINTHIA",1990,1,0.5429481
"799","BRUECKL","CARINTHIA",1983,1,0.5966759
"800","BRUECKL","CARINTHIA",1986,1,0.5550892
"801","BRUNN/GEBIRGE","LOWERAUSTRIA",1994,0,0.3542557
"802","BRUNN/GEBIRGE","LOWERAUSTRIA",1983,0,0.4787675
"803","BRUNN/GEBIRGE","LOWERAUSTRIA",1990,0,0.4462663
"804","BRUNN/GEBIRGE","LOWERAUSTRIA",1986,0,0.4297505
"805","BRUNN/WILD","LOWERAUSTRIA",1983,0,0.1654804
"806","BRUNN/WILD","LOWERAUSTRIA",1994,0,0.1306818
"807","BRUNN/WILD","LOWERAUSTRIA",1990,0,0.1580952
"808","BRUNN/WILD","LOWERAUSTRIA",1986,0,0.1391466
"809","BRUNNENTHAL","UPPERAUSTRIA",1986,0,0.2904564
"810","BRUNNENTHAL","UPPERAUSTRIA",1994,0,0.2269641
"811","BRUNNENTHAL","UPPERAUSTRIA",1983,0,0.3769932
"812","BRUNNENTHAL","UPPERAUSTRIA",1990,0,0.3023736
"813","BUCH","VORARLBERG",1990,1,0.1390729
"814","BUCH","VORARLBERG",1994,1,0.0891473
"815","BUCH","VORARLBERG",1983,1,0.120438
"816","BUCH","VORARLBERG",1986,1,0.130719
"817","BUCH-GEISELDORF","STYRIA",1994,1,0.2243126
"818","BUCH-GEISELDORF","STYRIA",1986,1,0.2732475
"819","BUCH-GEISELDORF","STYRIA",1990,1,0.269341
"820","BUCH-GEISELDORF","STYRIA",1983,1,0.3164933
"821","BUCH/JENBACH","TYROL",1990,1,0.3262169
"822","BUCH/JENBACH","TYROL",1983,1,0.4019349
"823","BUCH/JENBACH","TYROL",1986,1,0.3395745
"824","BUCH/JENBACH","TYROL",1994,1,0.2865036
"825","BUCHBACH","LOWERAUSTRIA",1994,0,0.4174312
"826","BUCHBACH","LOWERAUSTRIA",1990,0,0.5048544
"827","BUCHBACH","LOWERAUSTRIA",1983,0,0.5369458
"828","BUCHBACH","LOWERAUSTRIA",1986,0,0.4854369
"829","BUCHKIRCHEN","UPPERAUSTRIA",1986,0,0.5181958
"830","BUCHKIRCHEN","UPPERAUSTRIA",1990,0,0.5118867
"831","BUCHKIRCHEN","UPPERAUSTRIA",1983,0,0.5507642
"832","BUCHKIRCHEN","UPPERAUSTRIA",1994,0,0.4164637
