name,state,year,treated,socialist_voteshare
STEINFELD,CARINTHIA,1994,1,0.4648876
ALTHOFEN,CARINTHIA,1994,1,0.4648318
EBERSCHWANG,UPPERAUSTRIA,1983,0,0.4647887
KLAGENFURT (LAND),CARINTHIA,1990,1,0.4647633
NEUHAUS/KLAUSENBACH,BURGENLAND,1990,0,0.4646997
BAD HOFGASTEIN,SALZBURG,1986,0,0.4646991
UNTERKOHLSTAETTEN,BURGENLAND,1986,0,0.4646597
WEISSENBACH/LIEZEN,STYRIA,1986,1,0.4645441
BRIGITTENAU,VIENNA,1994,0,0.4644574
POETTELSDORF,BURGENLAND,1983,0,0.4644513
THAL,STYRIA,1986,1,0.4644068
MELLACH,STYRIA,1986,1,0.464351
RAMINGSTEIN,SALZBURG,1986,0,0.4642857
SCHACHENDORF,BURGENLAND,1983,0,0.4642857
GOLS,BURGENLAND,1994,0,0.4642693
NECKENMARKT,BURGENLAND,1986,0,0.4641385
HART/GRAZ,STYRIA,1986,1,0.4640634
OBERVELLACH,CARINTHIA,1983,1,0.4639789
SOEDING,STYRIA,1983,1,0.4639269
FRAHAM,UPPERAUSTRIA,1986,0,0.4639262
TRAUNKIRCHEN,UPPERAUSTRIA,1990,0,0.4636678
PURBACH/NEUSIEDLER SEE,BURGENLAND,1986,0,0.4633663
EICHGRABEN,LOWERAUSTRIA,1983,0,0.4633183
ALLAND,LOWERAUSTRIA,1983,0,0.4632637
ST.MARGARETHEN/ROSENTAL,CARINTHIA,1990,1,0.4631861
SCHOLLACH,LOWERAUSTRIA,1983,0,0.463141
REISSTRASSE,STYRIA,1983,1,0.4630873
HOLLENSTEIN/YBBS,LOWERAUSTRIA,1986,0,0.463035
ST.MARTIN/RAAB,BURGENLAND,1983,0,0.462963
MARIA TAFERL,LOWERAUSTRIA,1983,0,0.4629259
HOF/LEITHABERGE,LOWERAUSTRIA,1990,0,0.4628297
FINKENSTEIN,CARINTHIA,1994,1,0.4628241
STRASSHOF/NORDBAHN,LOWERAUSTRIA,1994,0,0.4625493
OEBLARN,STYRIA,1986,1,0.4625407
INZERSDORF-GETZERSDORF,LOWERAUSTRIA,1983,0,0.4625323
ELTENDORF,BURGENLAND,1986,0,0.4625302
HELPFAU-UTTENDORF,UPPERAUSTRIA,1983,0,0.4622357
MAUERKIRCHEN,UPPERAUSTRIA,1986,0,0.4621785
POETTELSDORF,BURGENLAND,1990,0,0.462171
DIENTEN/HOCHKOENIG,SALZBURG,1986,0,0.4621514
GLANEGG,CARINTHIA,1994,1,0.4620811
ROHR/HARTBERG,STYRIA,1983,1,0.4619799
LAA/THAYA,LOWERAUSTRIA,1983,0,0.4617909
SOBOTH,STYRIA,1990,1,0.4617647
BURGAUBERG-NEUDAUBERG,BURGENLAND,1990,0,0.4616307
LANDSTRASSE,VIENNA,1986,0,0.4614972
WEIKENDORF,LOWERAUSTRIA,1990,0,0.4614004
SIGMUNDSHERBERG,LOWERAUSTRIA,1990,0,0.4613619
ST.GEORGEN/LAENGSEE,CARINTHIA,1994,1,0.4612795
FERLACH,CARINTHIA,1994,1,0.4611588
ERNSTHOFEN,LOWERAUSTRIA,1990,0,0.4610389
GOLLING/SALZACH,SALZBURG,1983,0,0.460972
PIBEREGG,STYRIA,1994,1,0.4609666
FORCHTENSTEIN,BURGENLAND,1994,0,0.460912
GAMS/HIEFLAU,STYRIA,1994,1,0.4607219
BAD MITTERNDORF,STYRIA,1983,1,0.4605263
HOHENEICH,LOWERAUSTRIA,1990,0,0.4602273
DELLACH/DRAUTAL,CARINTHIA,1986,1,0.4601386
THANNHAUSEN,STYRIA,1983,1,0.4600972
KUNDL,TYROL,1983,1,0.459893
NECKENMARKT,BURGENLAND,1990,0,0.4598177
HAINBURG/DONAU,LOWERAUSTRIA,1990,0,0.4597571
SPILLERN,LOWERAUSTRIA,1994,0,0.4597107
GUTTARING,CARINTHIA,1986,1,0.4596696
BAD ST.LEONHARD/LAVANTTAL,CARINTHIA,1990,1,0.4596675
MALTA,CARINTHIA,1994,1,0.4595041
MARKT ALLHAU,BURGENLAND,1990,0,0.4594595
GRESTEN,LOWERAUSTRIA,1990,0,0.4594356
OBERSIEBENBRUNN,LOWERAUSTRIA,1994,0,0.4593908
BERNHARDSTHAL,LOWERAUSTRIA,1990,0,0.4593817
MARKT ST.FLORIAN,UPPERAUSTRIA,1983,0,0.4593407
SCHOERFLING/ATTERSEE,UPPERAUSTRIA,1986,0,0.4593148
ST.KATHREIN/HAUENSTEIN,STYRIA,1990,1,0.4592593
TRAGOESS,STYRIA,1986,1,0.4592221
ST.MARGARETHEN/BURGENLAND,BURGENLAND,1983,0,0.4591662
OBERNBERG/INN,UPPERAUSTRIA,1983,0,0.4591633
LEBRING-ST.MARGARETHEN,STYRIA,1994,1,0.4590835
LANGENWANG,STYRIA,1990,1,0.4590049
GRATWEIN,STYRIA,1994,1,0.4589072
PFAFFSTAETTEN,LOWERAUSTRIA,1990,0,0.4588805
PFARRKIRCHEN/BAD HALL,UPPERAUSTRIA,1990,0,0.4588634
LOCKENHAUS,BURGENLAND,1983,0,0.4587892
NEUKIRCHEN/GROSSVENEDIGER,SALZBURG,1986,0,0.4587892
RAABA,STYRIA,1983,1,0.4587738
ST.FLORIAN/INN,UPPERAUSTRIA,1990,0,0.4587537
HADERSDORF-KAMMERN,LOWERAUSTRIA,1990,0,0.4587074
SCHOENWIES,TYROL,1986,1,0.4586057
SCHOENWIES,TYROL,1986,1,0.4586057
STEGERSBACH,BURGENLAND,1994,0,0.4583875
POETTELSDORF,BURGENLAND,1986,0,0.4583652
GEDERSDORF,LOWERAUSTRIA,1983,0,0.4582593
FLORIDSDORF,VIENNA,1994,0,0.4581167
HORITSCHON,BURGENLAND,1994,0,0.4581091
EGGENBURG,LOWERAUSTRIA,1983,0,0.4576907
AGGSBACH,LOWERAUSTRIA,1994,0,0.4576659
STEUERBERG,CARINTHIA,1983,1,0.4576471
UNZMARKT-FRAUENBURG,STYRIA,1986,1,0.4575812
STEINBERG-DOERFL,BURGENLAND,1990,0,0.4575243
MAILBERG,LOWERAUSTRIA,1983,0,0.4575163
HADERSDORF-KAMMERN,LOWERAUSTRIA,1986,0,0.4574861
LANDSTRASSE,VIENNA,1990,0,0.4574102
BURGAU,STYRIA,1990,1,0.4573644
ETMISSL,STYRIA,1990,1,0.4573003
SCHREMS/FROHNLEITEN,STYRIA,1994,1,0.4572271
KROTTENDORF-GAISFELD,STYRIA,1986,1,0.457223
FURTH/GOETTWEIG,LOWERAUSTRIA,1990,0,0.4571797
GLOBASNITZ,CARINTHIA,1994,1,0.4570447
ALTHEIM,UPPERAUSTRIA,1990,0,0.4569117
AFLENZ LAND,STYRIA,1990,1,0.4568889
ST.OSWALD/EIBISWALD,STYRIA,1990,1,0.4567901
GROSSSOELK,STYRIA,1986,1,0.4567568
TREBESING,CARINTHIA,1983,1,0.4566563
WERNERSDORF,STYRIA,1986,1,0.4566116
PREGARTEN,UPPERAUSTRIA,1986,0,0.4563601
BLEIBURG,CARINTHIA,1986,1,0.45629
LENDORF,CARINTHIA,1983,1,0.4561934
WEISSENBACH/LECH,TYROL,1983,1,0.4561934
WEISSENBACH/LECH,TYROL,1983,1,0.4561934
BALDRAMSDORF,CARINTHIA,1994,1,0.4561403
ST.FLORIAN/INN,UPPERAUSTRIA,1986,0,0.4561301
PUCKING,UPPERAUSTRIA,1986,0,0.456026
GRUENAU/ALMTAL,UPPERAUSTRIA,1990,0,0.4560061
SCHWAZ,TYROL,1983,1,0.4558845
VORCHDORF,UPPERAUSTRIA,1983,0,0.4558747
KEMATEN/KREMS,UPPERAUSTRIA,1990,0,0.4558059
ST.ANDRAE,CARINTHIA,1994,1,0.4556982
JOCHBERG,TYROL,1983,1,0.4556701
ELTENDORF,BURGENLAND,1983,0,0.4556114
PATSCH,TYROL,1983,1,0.4555085
ALLERHEILIGEN/MUERZTAL,STYRIA,1994,1,0.455467
ALBERNDORF/PULKAUTAL,LOWERAUSTRIA,1983,0,0.4554456
MINIHOF-LIEBAU,BURGENLAND,1986,0,0.4554054
PEGGAU,STYRIA,1994,1,0.4552906
STEYR (LAND),UPPERAUSTRIA,1983,0,0.455237
WEIKENDORF,LOWERAUSTRIA,1983,0,0.4552309
ST.MARGARETHEN/KNITTELF.,STYRIA,1994,1,0.4551214
KRAMSACH,TYROL,1983,1,0.4550822
BRAMBERG/WILDKOGEL,SALZBURG,1983,0,0.4550679
OHLSDORF,UPPERAUSTRIA,1990,0,0.4550243
AUROLZMUENSTER,UPPERAUSTRIA,1983,0,0.4549071
RUESTORF,UPPERAUSTRIA,1990,0,0.4546255
BAD KLEINKIRCHHEIM,CARINTHIA,1983,1,0.4545455
HENNERSDORF,LOWERAUSTRIA,1994,0,0.4545455
ST.MICHAEL/BURGENLAND,BURGENLAND,1983,0,0.4545455
FELDKIRCHEN/KAERNTEN,CARINTHIA,1990,1,0.4545231
FURTH/GOETTWEIG,LOWERAUSTRIA,1986,0,0.454488
KAMMERN/LIESINGTAL,STYRIA,1983,1,0.4544534
OHLSDORF,UPPERAUSTRIA,1986,0,0.4543987
FIEBERBRUNN,TYROL,1983,1,0.4543602
ULRICHSKIRCHEN-SCHLEINB.,LOWERAUSTRIA,1990,0,0.4542837
LANDECK,TYROL,1990,1,0.454231
TRAGOESS,STYRIA,1990,1,0.4539642
JOHNSDORF-BRUNN,STYRIA,1983,1,0.4538462
MOOSBRUNN,LOWERAUSTRIA,1990,0,0.4537915
FLADNITZ/RAABTAL,STYRIA,1983,1,0.4537635
BURGAUBERG-NEUDAUBERG,BURGENLAND,1983,0,0.4537608
KLEBLACH-LIND,CARINTHIA,1990,1,0.4536703
PURKERSDORF,LOWERAUSTRIA,1990,0,0.4535411
SEIERSBERG,STYRIA,1986,1,0.4534413
PETZENKIRCHEN,LOWERAUSTRIA,1994,0,0.4534075
SCHARTEN,UPPERAUSTRIA,1983,0,0.453398
NEUHAUS/KLAUSENBACH,BURGENLAND,1983,0,0.453294
RUDERSDORF,BURGENLAND,1983,0,0.4532641
KOTTINGBRUNN,LOWERAUSTRIA,1994,0,0.4531392
GUTENBERG/RAABKLAMM,STYRIA,1983,1,0.4530201
STEINBERG-DOERFL,BURGENLAND,1983,0,0.4529915
HINZENBACH,UPPERAUSTRIA,1986,0,0.4529357
MOOSDORF,UPPERAUSTRIA,1994,0,0.4528833
STAINACH,STYRIA,1994,1,0.4526854
NEUMARKT/HAUSRUCKKREIS,UPPERAUSTRIA,1990,0,0.4526796
JEDENSPEIGEN,LOWERAUSTRIA,1983,0,0.4526184
SEEBODEN,CARINTHIA,1983,1,0.4526184
SCHWARZENAU,LOWERAUSTRIA,1983,0,0.4526046
SEEWALCHEN/ATTERSEE,UPPERAUSTRIA,1990,0,0.4525463
THALHEIM/WELS,UPPERAUSTRIA,1983,0,0.4525368
WEISSKIRCHEN/TRAUN,UPPERAUSTRIA,1986,0,0.45244
TRAISMAUER,LOWERAUSTRIA,1994,0,0.4523295
STADL-PAURA,UPPERAUSTRIA,1994,0,0.452244
EBERSTEIN,CARINTHIA,1983,1,0.4521652
ST.PANTALEON,UPPERAUSTRIA,1994,0,0.4520384
JOIS,BURGENLAND,1986,0,0.4520231
DESSELBRUNN,UPPERAUSTRIA,1983,0,0.4519651
JENBACH,TYROL,1990,1,0.4519632
JENBACH,TYROL,1990,1,0.4519632
PROTTES,LOWERAUSTRIA,1986,0,0.4519231
SULMECK-GREITH,STYRIA,1994,1,0.4518744
ROETHELSTEIN,STYRIA,1990,1,0.4518518
WOERSCHACH,STYRIA,1990,1,0.4516971
BLUDENZ,VORARLBERG,1990,1,0.4516046
ORTH/DONAU,LOWERAUSTRIA,1990,0,0.4515522
ETMISSL,STYRIA,1994,1,0.4514286
HIRSCHBACH,LOWERAUSTRIA,1990,0,0.4514286
LAMBACH,UPPERAUSTRIA,1986,0,0.4513988
DEUTSCHFEISTRITZ,STYRIA,1994,1,0.4513831
WIESELBURG,LOWERAUSTRIA,1994,0,0.451358
ST.ANDRAE/ZICKSEE,BURGENLAND,1983,0,0.4513541
ST.BARTHOLOMAE,STYRIA,1986,1,0.4513382
PRINZERSDORF,LOWERAUSTRIA,1983,0,0.4512947
STEINBACH/STEYR,UPPERAUSTRIA,1983,0,0.4512906
KEMATEN/KREMS,UPPERAUSTRIA,1983,0,0.4512195
LAMBACH,UPPERAUSTRIA,1990,0,0.4512135
HAINFELD,LOWERAUSTRIA,1994,0,0.4511344
ST.EGYDEN/STEINFELD,LOWERAUSTRIA,1986,0,0.4509615
ST.MARGARETHEN/BURGENLAND,BURGENLAND,1990,0,0.4508847
STALL,CARINTHIA,1983,1,0.4508441
GROSSEBERSDORF,LOWERAUSTRIA,1990,0,0.4508197
ST.MARTIN/TENNENGEBIRGE,SALZBURG,1990,0,0.4508197
MOOSDORF,UPPERAUSTRIA,1986,0,0.4507846
DELLACH,CARINTHIA,1990,1,0.4507532
PREDLITZ-TURRACH,STYRIA,1983,1,0.450727
DONAUSTADT,VIENNA,1994,0,0.4506414
APETLON,BURGENLAND,1990,0,0.450637
WALDHAUSEN/STRUDENGAU,UPPERAUSTRIA,1990,0,0.4503067
ANGER,STYRIA,1983,1,0.4502814
UNTERKOHLSTAETTEN,BURGENLAND,1983,0,0.4501312
ST.JAKOB/HAUS,TYROL,1983,1,0.45
KREUTTAL,LOWERAUSTRIA,1990,0,0.4499382
MARIA SAAL,CARINTHIA,1983,1,0.449926
UNZMARKT-FRAUENBURG,STYRIA,1990,1,0.4499089
SCHOTTWIEN,LOWERAUSTRIA,1983,0,0.4498934
LANG,STYRIA,1983,1,0.449848
RUM,TYROL,1983,1,0.4497682
MITTERDORF/RAAB,STYRIA,1983,1,0.4495837
REICHENFELS,CARINTHIA,1990,1,0.4492308
ROHRAU,LOWERAUSTRIA,1983,0,0.4492044
MATZENDORF-HOELLES,LOWERAUSTRIA,1983,0,0.4491525
AUERSTHAL,LOWERAUSTRIA,1983,0,0.4491456
FRESACH,CARINTHIA,1983,1,0.4490862
GOESSENDORF,STYRIA,1986,1,0.4490566
GRAZ-UMGEBUNG,STYRIA,1990,1,0.4490313
EBERSCHWANG,UPPERAUSTRIA,1986,0,0.4490291
SIGMUNDSHERBERG,LOWERAUSTRIA,1986,0,0.4490255
OBERALM,SALZBURG,1983,0,0.4489233
NEUBERG/BURGENLAND,BURGENLAND,1994,0,0.4488636
ST.MARTIN/TENNENGEBIRGE,SALZBURG,1983,0,0.448855
ALTMUENSTER,UPPERAUSTRIA,1983,0,0.4487295
WERNERSDORF,STYRIA,1990,1,0.4486373
DORFGASTEIN,SALZBURG,1983,0,0.4485981
KAPPEL/KRAPPFELD,CARINTHIA,1986,1,0.4485106
KLAFFER/HOCHFICHT,UPPERAUSTRIA,1983,0,0.4485095
TRAGWEIN,UPPERAUSTRIA,1986,0,0.4484256
BERNHARDSTHAL,LOWERAUSTRIA,1983,0,0.4482298
ABSDORF,LOWERAUSTRIA,1994,0,0.4480874
EDT/LAMBACH,UPPERAUSTRIA,1983,0,0.4479167
ROHRENDORF/KREMS,LOWERAUSTRIA,1986,0,0.4478809
STADTSCHLAINING,BURGENLAND,1994,0,0.4478138
MATREI/BRENNER,TYROL,1983,1,0.4477612
MARKT ALLHAU,BURGENLAND,1986,0,0.4477477
WOLFAU,BURGENLAND,1986,0,0.4476191
RABENSTEIN/PIELACH,LOWERAUSTRIA,1983,0,0.4476058
PAMHAGEN,BURGENLAND,1986,0,0.4474708
WERNBERG,CARINTHIA,1994,1,0.4473276
SCHACHENDORF,BURGENLAND,1990,0,0.4473039
ST.LORENZEN/MUERZTAL,STYRIA,1994,1,0.4472362
KREMS/DONAU (STADT),LOWERAUSTRIA,1986,0,0.4472327
NIEDERLEIS,LOWERAUSTRIA,1990,0,0.447205
DUERNSTEIN/STEIERMARK,STYRIA,1990,1,0.4471545
GUNSKIRCHEN,UPPERAUSTRIA,1983,0,0.4471002
SIEGGRABEN,BURGENLAND,1994,0,0.4470046
GROSSRAMING,UPPERAUSTRIA,1983,0,0.4469866
GUTENBERG/RAABKLAMM,STYRIA,1986,1,0.4469821
VILLACH (LAND),CARINTHIA,1994,1,0.4469403
OEBLARN,STYRIA,1990,1,0.4468085
LANDECK,TYROL,1983,1,0.4466994
WEYER MARKT,UPPERAUSTRIA,1994,0,0.4466085
MALLNITZ,CARINTHIA,1994,1,0.4466019
SCHWARZENAU,LOWERAUSTRIA,1990,0,0.4465075
EHRENHAUSEN,STYRIA,1994,1,0.446505
BAD GAMS,STYRIA,1994,1,0.4464894
HOHENTHURN,CARINTHIA,1994,1,0.4464865
IRSCHEN,CARINTHIA,1986,1,0.446473
KREMS/DONAU (STADT),LOWERAUSTRIA,1990,0,0.4464655
FELDKIRCHEN/GRAZ,STYRIA,1990,1,0.4464633
NAAS,STYRIA,1983,1,0.4464516
ST.MARGARETHEN/ROSENTAL,CARINTHIA,1994,1,0.4464286
ENGELHARTSTETTEN,LOWERAUSTRIA,1986,0,0.4463972
MAILBERG,LOWERAUSTRIA,1990,0,0.4463007
GEBOLTSKIRCHEN,UPPERAUSTRIA,1983,0,0.446281
BRUNN/GEBIRGE,LOWERAUSTRIA,1990,0,0.4462663
FELDKIRCHEN/KAERNTEN,CARINTHIA,1986,1,0.4461271
WEITENDORF,STYRIA,1990,1,0.4461207
TRAUNKIRCHEN,UPPERAUSTRIA,1986,0,0.4461009
HERMAGOR/PRESSEGGER SEE,CARINTHIA,1986,1,0.4460133
WIMPASSING/LEITHA,BURGENLAND,1986,0,0.446
ST.NIKOLA/DONAU,UPPERAUSTRIA,1990,0,0.4458955
HALL,STYRIA,1994,1,0.4458599
OFTERING,UPPERAUSTRIA,1994,0,0.445815
REDLHAM,UPPERAUSTRIA,1983,0,0.4458015
REISSECK,CARINTHIA,1994,1,0.4457478
MAGDALENSBERG,CARINTHIA,1986,1,0.445741
ST.POELTEN (LAND),LOWERAUSTRIA,1983,0,0.4456962
PUCKING,UPPERAUSTRIA,1990,0,0.4456522
FELDKIRCHEN/GRAZ,STYRIA,1986,1,0.4456311
RUDERSDORF,BURGENLAND,1990,0,0.4456036
KREUTTAL,LOWERAUSTRIA,1986,0,0.4454665
MATZEN-RAGGENDORF,LOWERAUSTRIA,1983,0,0.4454601
PREITENEGG,CARINTHIA,1983,1,0.4454203
HOF/LEITHABERGE,LOWERAUSTRIA,1986,0,0.4452926
WOERGL,TYROL,1990,1,0.4452856
WOERGL,TYROL,1990,1,0.4452856
TEUFENBACH,STYRIA,1983,1,0.4452736
PURKERSDORF,LOWERAUSTRIA,1983,0,0.4450418
ST.LAMBRECHT,STYRIA,1994,1,0.4450308
WALDING,UPPERAUSTRIA,1990,0,0.4449637
ALKOVEN,UPPERAUSTRIA,1994,0,0.4449223
WOERSCHACH,STYRIA,1986,1,0.4448871
PUCH/HALLEIN,SALZBURG,1990,0,0.4448711
OBER-GRAFENDORF,LOWERAUSTRIA,1994,0,0.4447592
STUHLFELDEN,SALZBURG,1990,0,0.4447205
GRUENAU/ALMTAL,UPPERAUSTRIA,1986,0,0.444525
TERNBERG,UPPERAUSTRIA,1983,0,0.4444995
OGGAU/NEUSIEDLER SEE,BURGENLAND,1990,0,0.444358
MUNDERFING,UPPERAUSTRIA,1983,0,0.4442925
RUESTORF,UPPERAUSTRIA,1986,0,0.4442582
GRAZ-UMGEBUNG,STYRIA,1986,1,0.4440562
KLAGENFURT (STADT),CARINTHIA,1986,1,0.4439991
PUCHENSTUBEN,LOWERAUSTRIA,1986,0,0.4439834
NEUKIRCHEN/GROSSVENEDIGER,SALZBURG,1990,0,0.44387
WIES,STYRIA,1986,1,0.4437539
BRUCK/GROSSGLOCKNERSTR.,SALZBURG,1986,0,0.4437173
PERNERSDORF,LOWERAUSTRIA,1990,0,0.4436718
ALTLENGBACH,LOWERAUSTRIA,1983,0,0.4435675
GARSTEN,UPPERAUSTRIA,1983,0,0.4435484
SELLRAIN,TYROL,1983,1,0.4435262
ATTNANG-PUCHHEIM,UPPERAUSTRIA,1994,0,0.443525
ALTLENGBACH,LOWERAUSTRIA,1990,0,0.4434483
ENZERSDORF/FISCHA,LOWERAUSTRIA,1994,0,0.443408
NEUSTIFT-INNERMANZING,LOWERAUSTRIA,1983,0,0.4433781
GREIN,UPPERAUSTRIA,1983,0,0.4433497
HOFAMT PRIEL,LOWERAUSTRIA,1983,0,0.4433198
KATZELSDORF,LOWERAUSTRIA,1986,0,0.443299
ILLMITZ,BURGENLAND,1994,0,0.4432432
MATZENDORF-HOELLES,LOWERAUSTRIA,1986,0,0.443196
AURACH AM HONGAR,UPPERAUSTRIA,1986,0,0.4431818
LANNACH,STYRIA,1986,1,0.443175
MARIA TAFERL,LOWERAUSTRIA,1990,0,0.4431138
ALSERGRUND,VIENNA,1983,0,0.4430855
MICHAELERBERG,STYRIA,1986,1,0.4430769
HERMAGOR/PRESSEGGER SEE,CARINTHIA,1990,1,0.4429974
SCHIEFLING/SEE,CARINTHIA,1994,1,0.442986
SPIELBERG/KNITTELFELD,STYRIA,1994,1,0.442978
RAABA,STYRIA,1990,1,0.4429224
TRAUTMANNSDORF/LEITHA,LOWERAUSTRIA,1986,0,0.4428833
HOFAMT PRIEL,LOWERAUSTRIA,1990,0,0.4427861
GROSSLOBMING,STYRIA,1994,1,0.4427001
HAUNOLDSTEIN,LOWERAUSTRIA,1986,0,0.4426877
KRIEGLACH,STYRIA,1994,1,0.4426039
AIGEN/ENNSTAL,STYRIA,1986,1,0.442602
BLEIBURG,CARINTHIA,1994,1,0.4425182
JEDENSPEIGEN,LOWERAUSTRIA,1986,0,0.4423077
AURACH AM HONGAR,UPPERAUSTRIA,1990,0,0.442236
WEITENDORF,STYRIA,1986,1,0.4422057
FELDKIRCHEN,CARINTHIA,1986,1,0.4421633
ASCHACH/DONAU,UPPERAUSTRIA,1994,0,0.4418938
ROHRBACH/GOELSEN,LOWERAUSTRIA,1990,0,0.4417629
WILDON,STYRIA,1986,1,0.4417582
EBERSCHWANG,UPPERAUSTRIA,1990,0,0.4417499
SATTLEDT,UPPERAUSTRIA,1983,0,0.4416873
HOCHWOLKERSDORF,LOWERAUSTRIA,1994,0,0.4416544
WEIDEN/RECHNITZ,BURGENLAND,1986,0,0.4416544
ENZENREITH,LOWERAUSTRIA,1994,0,0.4416457
AIBL,STYRIA,1983,1,0.4414946
KLEIN ST.PAUL,CARINTHIA,1990,1,0.4413619
WEITENSFELD/GURKTAL,CARINTHIA,1983,1,0.441331
DRASSMARKT,BURGENLAND,1990,0,0.4413191
ST.MARTIN/RAAB,BURGENLAND,1986,0,0.4413145
ST.MICHAEL/LUNGAU,SALZBURG,1983,0,0.4412561
OBERNDORF/SALZBURG,SALZBURG,1983,0,0.4412252
FELDKIRCHEN,CARINTHIA,1990,1,0.4411949
HAUNOLDSTEIN,LOWERAUSTRIA,1990,0,0.4411765
PAYERBACH,LOWERAUSTRIA,1994,0,0.4411367
REGAU,UPPERAUSTRIA,1990,0,0.4410537
UEBELBACH,STYRIA,1994,1,0.4410328
FELD/SEE,CARINTHIA,1986,1,0.4410163
RATTEN,STYRIA,1983,1,0.4409938
ACHAU,LOWERAUSTRIA,1994,0,0.4408451
ST.GALLENKIRCH,VORARLBERG,1990,1,0.4408369
ST.GALLENKIRCH,VORARLBERG,1990,1,0.4408369
REIFLING,STYRIA,1983,1,0.4408163
EBENTHAL,LOWERAUSTRIA,1990,0,0.4407485
TIMELKAM,UPPERAUSTRIA,1994,0,0.440688
ST.PETER/SULMTAL,STYRIA,1986,1,0.440678
APETLON,BURGENLAND,1983,0,0.4405646
MOOSBURG,CARINTHIA,1990,1,0.4405053
JOIS,BURGENLAND,1994,0,0.4404015
POTTENSTEIN,LOWERAUSTRIA,1994,0,0.4403614
WOELBLING,LOWERAUSTRIA,1990,0,0.4403145
WINKLARN,LOWERAUSTRIA,1983,0,0.4402985
MICHELDORF/OBEROESTER.,UPPERAUSTRIA,1994,0,0.4402887
LURNFELD,CARINTHIA,1990,1,0.4402744
ROHRAU,LOWERAUSTRIA,1990,0,0.4401451
TAUPLITZ,STYRIA,1983,1,0.4401198
HALBTURN,BURGENLAND,1983,0,0.440094
ORTH/DONAU,LOWERAUSTRIA,1986,0,0.4400369
HASLAU/BIRKFELD,STYRIA,1994,1,0.44
LITZELSDORF,BURGENLAND,1994,0,0.439946
NEUHOFEN/KREMS,UPPERAUSTRIA,1990,0,0.4398977
STIWOLL,STYRIA,1994,1,0.4398249
VOESTENHOF,LOWERAUSTRIA,1990,0,0.4396552
BAD ISCHL,UPPERAUSTRIA,1990,0,0.4394835
PASCHING,UPPERAUSTRIA,1994,0,0.4393939
PAMHAGEN,BURGENLAND,1994,0,0.4392917
ZETTLING,STYRIA,1983,1,0.4392804
MATZEN-RAGGENDORF,LOWERAUSTRIA,1990,0,0.4392523
GLEISDORF,STYRIA,1983,1,0.4392442
NEUMARKT/HAUSRUCKKREIS,UPPERAUSTRIA,1986,0,0.4392419
MAISHOFEN,SALZBURG,1983,0,0.4392387
WILDON,STYRIA,1990,1,0.4391843
MITTERSILL,SALZBURG,1983,0,0.438914
PINSDORF,UPPERAUSTRIA,1994,0,0.4388014
TUERNITZ,LOWERAUSTRIA,1990,0,0.4387543
LENGAU,UPPERAUSTRIA,1994,0,0.4386835
GUTTARING,CARINTHIA,1990,1,0.4384615
ROITHAM,UPPERAUSTRIA,1983,0,0.4383318
PICHL-PREUNEGG,STYRIA,1986,1,0.4382284
WEIDEN/RECHNITZ,BURGENLAND,1994,0,0.4381846
SCHACHENDORF,BURGENLAND,1986,0,0.4381625
ELTENDORF,BURGENLAND,1990,0,0.4380306
GUTENBERG/RAABKLAMM,STYRIA,1990,1,0.4379906
PITTEN,LOWERAUSTRIA,1994,0,0.4379699
ANGER,STYRIA,1986,1,0.4378284
GRAFENSTEIN,CARINTHIA,1986,1,0.4377934
TREBESING,CARINTHIA,1990,1,0.4377811
KATZELSDORF,LOWERAUSTRIA,1990,0,0.437733
DIEX,CARINTHIA,1990,1,0.4377163
OTTERTHAL,LOWERAUSTRIA,1990,0,0.4377104
UNTERWART,BURGENLAND,1986,0,0.43769
SCHARDENBERG,UPPERAUSTRIA,1990,0,0.4376392
SPITZ,LOWERAUSTRIA,1990,0,0.4375987
SPITZ,LOWERAUSTRIA,1986,0,0.4375479
KAINDORF/SULM,STYRIA,1994,1,0.4375
EBENTHAL,LOWERAUSTRIA,1986,0,0.4373717
HOHENEICH,LOWERAUSTRIA,1983,0,0.4372624
WUERFLACH,LOWERAUSTRIA,1994,0,0.4371524
GROSS-SIEGHARTS,LOWERAUSTRIA,1994,0,0.4371197
MUELLENDORF,BURGENLAND,1994,0,0.4371108
LOSENSTEIN,UPPERAUSTRIA,1990,0,0.4371097
BAD AUSSEE,STYRIA,1994,1,0.4369534
LITSCHAU,LOWERAUSTRIA,1990,0,0.4369248
LIEBENFELS,CARINTHIA,1986,1,0.4368619
FLOING,STYRIA,1986,1,0.4368421
MATZEN-RAGGENDORF,LOWERAUSTRIA,1986,0,0.4368165
ANGATH,TYROL,1986,1,0.4367816
ST.ANDRAE-WOERDERN,LOWERAUSTRIA,1990,0,0.436778
VIEHHOFEN,SALZBURG,1990,0,0.4367089
HOHENEICH,LOWERAUSTRIA,1986,0,0.4366603
SANDL,UPPERAUSTRIA,1994,0,0.4366492
FLATTACH,CARINTHIA,1994,1,0.436409
ST.EGYDEN/STEINFELD,LOWERAUSTRIA,1994,0,0.436346
GROSSEBERSDORF,LOWERAUSTRIA,1983,0,0.4360731
ERLAUF,LOWERAUSTRIA,1983,0,0.4360465
BERG/DRAUTAL,CARINTHIA,1986,1,0.4358025
RIED/RIEDMARK,UPPERAUSTRIA,1994,0,0.4357885
WIESING,TYROL,1983,1,0.4356322
