voter.id,treatment,victim.status,ge2000,ge2002,fam.members,age,party,sex,pct.white,median.income
63196,0,3,Y,1,4,51,D,M,0.826366,61740
63197,0,3,Y,1,1,43,D,F,0.925,65583
63198,0,3,Y,0,2,53,N,M,0.924603,38472
63199,0,3,N,0,4,52,D,F,0.87463,72250
63200,0,3,N,0,3,58,D,F,0.878344,60528
63201,0,3,N,0,3,60,D,M,0.878344,60528
63202,0,3,N,0,1,61,N,F,0.856441,59189
63203,0,3,N,0,2,72,D,M,0.248,42381
63204,0,3,N,0,2,64,D,F,0.248,42381
63205,0,3,Y,0,1,66,D,M,0.226415,37589
63206,1,3,Y,1,3,48,D,F,0.887472,56824
63207,0,3,Y,1,2,57,N,F,0.721779,51741
63208,0,3,Y,1,2,59,N,M,0.721779,51741
63209,0,3,Y,0,2,40,N,M,0.856415,55931
63210,0,3,Y,1,2,52,N,F,0.856415,55931
63211,0,3,Y,0,1,52,N,M,0.826422,65982
63212,0,3,Y,1,2,44,N,M,0.782348,56042
63213,0,2,Y,0,1,44,D,F,0.826115,68393
63214,0,3,N,0,3,51,N,M,0.92386,63222
63215,0,3,N,0,3,51,N,F,0.92386,63222
63216,0,3,Y,1,1,51,D,M,0.914792,76812
63217,0,3,Y,0,2,54,N,F,0.929666,71314
63218,1,3,N,0,1,32,N,F,0.925,65583
63219,0,3,Y,0,1,49,N,F,0.940623,73125
63220,0,3,Y,1,1,72,N,M,0.703213,50164
63221,0,3,Y,1,2,74,D,F,0.942857,60625
63222,0,3,N,0,2,79,D,M,0.942857,60625
63223,0,3,Y,0,3,56,N,F,0.940234,55179
63224,0,3,Y,0,4,50,D,F,0.826366,61740
63225,0,3,Y,0,2,40,N,M,0.920011,58199
63226,0,3,Y,0,2,39,N,F,0.920011,58199
63227,0,3,N,0,4,51,N,M,0.87463,72250
63228,0,3,N,0,4,40,N,F,0.942857,60625
63229,0,3,N,0,4,43,D,M,0.942857,60625
63230,0,3,Y,0,1,46,N,F,0.912656,65526
63231,0,3,Y,1,3,47,D,M,0.840125,58717
63232,0,3,Y,1,3,45,D,F,0.840125,58717
63233,0,3,Y,1,2,44,N,M,0.437224,51867
63234,0,3,Y,0,2,43,N,F,0.898679,62534
63235,0,3,N,0,5,50,N,M,0.924603,38472
63236,0,3,Y,1,2,48,N,F,0.700778,51719
63237,1,3,Y,1,2,50,D,F,0.887472,56824
63238,0,3,Y,0,4,37,N,M,0.92799,49451
63239,0,3,N,0,5,43,N,F,0.924603,38472
63239,1,2,N,0,5,43,N,F,0.924603,38472
63240,1,2,Y,1,2,36,D,F,0.854499,68972
63241,0,3,N,0,1,75,N,F,0.894168,71632
63242,0,3,N,0,2,31,N,F,0.889011,74135
63242,0,3,N,0,2,31,N,F,0.889011,74135
63243,0,3,N,0,1,60,N,M,0.652695,61076
63244,0,3,N,0,2,58,N,F,0.76669,51316
63245,0,3,Y,0,3,53,D,F,0.894168,71632
63246,0,3,N,0,1,35,N,M,0.856441,59189
63247,1,3,Y,1,2,57,D,M,0.912656,65526
63248,0,3,N,0,1,66,N,F,0.840125,58717
63249,0,3,N,0,1,51,N,M,0.715023,50671
63250,0,3,N,0,1,43,N,M,0.864472,65341
63251,0,3,N,0,1,64,N,M,0.912656,65526
63252,1,3,N,0,1,83,N,F,0.913163,51250
63253,1,3,Y,1,2,44,N,F,0.925542,64115
63254,0,3,Y,1,1,67,D,F,0.76425,46736
63255,0,2,N,0,5,42,N,F,0.878981,55625
63255,0,3,N,0,5,42,N,F,0.878981,55625
63256,0,3,N,0,2,61,D,F,0.395437,33633
63257,0,3,Y,0,3,32,N,F,0.820742,62131
63258,0,3,N,1,3,61,D,M,0.887273,200001
63259,0,3,N,0,2,54,D,F,0.941872,58542
63260,1,3,N,0,3,49,N,M,0.938634,71455
63261,0,3,Y,1,2,62,N,F,0.7135,55039
63262,0,3,Y,0,2,32,N,M,0.925,65583
63263,0,3,N,0,2,32,N,M,0.869369,56042
63264,0,3,N,0,3,33,N,F,0.912656,65526
63265,0,3,N,1,3,61,N,M,0.961637,77931
63266,0,3,N,0,3,33,N,M,0.902102,73350
63267,0,2,Y,0,1,56,D,M,0.908057,82406
63268,1,3,Y,0,2,37,N,M,0.87463,72250
63269,1,3,Y,1,2,46,N,M,0.894785,61024
63270,1,3,N,1,1,35,N,F,0.823461,50417
63271,1,3,N,0,2,50,N,F,0.834646,82081
63272,0,3,N,0,1,32,N,M,0.383166,40324
63273,0,2,N,0,1,60,D,M,0.712379,63250
63274,1,3,Y,1,2,44,N,F,0.894785,61024
63275,0,3,N,0,1,54,N,F,0.609812,50740
63276,1,3,N,0,2,47,N,F,0.885981,78905
63277,0,3,N,0,2,41,N,M,0.910741,66348
63278,0,3,N,0,1,49,D,M,0.960076,69125
63279,0,3,Y,1,2,46,N,F,0.959352,57560
63280,0,3,Y,0,2,42,N,F,0.894168,71632
63281,0,3,N,0,2,48,N,F,0.912656,65526
63282,0,3,N,0,2,37,N,F,0.940234,55179
63283,0,3,N,0,2,65,N,F,0.7135,55039
63284,1,3,Y,0,2,42,N,F,0.910741,66348
63285,0,3,N,0,1,65,N,M,0.7135,55039
63286,0,3,Y,0,2,52,N,M,0.894168,71632
63287,1,3,Y,0,2,43,N,M,0.910741,66348
63288,0,3,N,0,1,57,D,M,0.721805,50859
63289,0,3,Y,0,2,53,N,F,0.703213,50164
63289,0,3,Y,0,2,53,N,F,0.703213,50164
63290,0,3,N,0,1,54,D,F,0.769565,41000
63291,0,3,Y,1,2,49,D,M,0.712379,63250
63292,0,3,Y,1,2,49,D,F,0.712379,63250
63293,1,3,N,0,2,37,N,M,0.981747,59464
63294,0,3,N,0,2,47,N,M,0.912656,65526
63295,0,2,Y,0,1,39,N,M,0.856441,59189
63296,1,3,Y,1,2,48,D,M,0.856415,55931
63297,0,3,N,0,2,52,N,F,0.908057,82406
63298,1,3,N,0,3,46,D,M,0.786832,54755
63299,1,3,Y,1,2,52,N,M,0.92386,63222
63300,0,3,N,0,1,32,D,M,0.589123,49962
63301,1,3,Y,1,4,36,D,M,0.87576,77070
63302,0,3,Y,1,3,77,N,F,0.910741,66348
63303,0,3,Y,1,3,75,N,M,0.910741,66348
63304,0,3,Y,0,3,56,N,M,0.93617,75247
63305,0,3,Y,0,3,56,D,F,0.93617,75247
63306,0,3,N,0,1,51,N,F,0.856441,59189
63307,0,3,Y,1,2,49,D,F,0.919003,63112
63308,0,3,Y,0,1,31,D,F,0.869369,56042
63309,0,2,N,0,6,31,N,F,0.898679,62534
63309,0,2,N,0,6,31,N,F,0.898679,62534
63310,0,3,N,0,4,31,N,M,0.912656,65526
63311,0,3,Y,1,1,54,D,M,0.769776,54896
63312,0,2,Y,1,2,50,D,F,0.794296,64783
63313,1,3,N,0,1,38,N,F,0.799748,59286
63314,0,3,Y,0,2,51,N,F,0.860572,64222
63315,0,2,Y,0,4,46,N,F,0.910741,66348
63316,0,3,N,0,1,42,N,F,0.703213,50164
63317,0,2,N,0,2,32,D,F,0.894168,71632
63318,0,3,N,0,2,53,D,F,0.794296,64783
63319,0,3,Y,1,3,49,D,M,0.794296,64783
63320,0,3,Y,1,2,43,N,M,0.898679,62534
63321,0,3,Y,1,4,49,D,M,0.096148,26870
63321,1,3,Y,1,4,49,D,M,0.096148,26870
63322,0,3,Y,1,1,31,N,M,0.92799,49451
63323,1,3,Y,0,3,48,N,F,0.938634,71455
63324,0,3,Y,1,2,55,D,M,0.703213,50164
63325,0,3,Y,1,3,31,N,M,0.919003,63112
63326,0,3,Y,1,2,49,D,M,0.919003,63112
63327,0,3,Y,0,3,50,D,F,0.826366,61740
63328,0,3,Y,0,3,42,D,F,0.856441,59189
63329,0,2,Y,0,1,44,N,M,0.887472,56824
63330,0,3,N,0,1,39,N,M,0.096148,26870
63331,0,3,N,0,2,58,N,M,0.878344,60528
63332,0,3,N,0,2,35,N,F,0.878344,60528
63333,0,3,Y,1,3,45,N,M,0.894168,71632
63334,1,2,Y,0,2,54,N,M,0.963964,74946
63335,0,3,N,0,1,31,N,M,0.589123,49962
63336,0,3,Y,1,2,47,N,M,0.949841,70756
63337,0,3,Y,0,2,44,N,F,0.949841,70756
63338,0,3,Y,1,4,61,N,M,0.906389,67011
63339,0,3,Y,1,2,75,D,F,0.92386,63222
63340,0,3,N,0,2,41,N,M,0.92386,63222
63341,0,2,Y,1,1,40,D,F,0.860572,64222
63342,0,3,Y,1,2,41,N,F,0.76425,46736
63343,0,3,Y,1,2,48,N,M,0.76425,46736
63344,0,3,N,0,2,40,D,F,0.794296,64783
63345,0,3,N,1,2,34,D,F,0.940234,55179
63346,1,3,Y,0,2,61,N,M,0.703213,50164
63347,0,2,N,0,2,42,D,F,0.894168,71632
63348,0,3,Y,1,2,33,N,M,0.902102,73350
63349,0,3,Y,1,2,47,D,F,0.794296,64783
63350,0,3,Y,0,2,42,D,M,0.794296,64783
63351,1,3,Y,1,3,55,N,M,0.826366,61740
63352,1,3,N,0,2,53,D,F,0.589123,49962
63353,1,3,Y,1,2,70,N,F,0.823461,50417
63354,0,2,Y,0,1,32,N,F,0.903746,75666
63355,0,3,N,0,2,31,N,M,0.924923,55579
63356,0,3,Y,1,2,57,N,M,0.908057,82406
63357,0,3,Y,0,1,81,D,F,0.942857,60625
63358,1,3,N,0,2,48,N,M,0.885981,78905
63359,0,3,Y,0,3,34,D,M,0.924923,55579
63360,0,3,N,0,1,43,N,M,0.912656,65526
63361,1,3,N,0,1,32,N,F,0.869369,56042
63362,1,3,Y,1,3,32,N,F,0.989784,55100
63363,0,3,N,0,1,37,N,F,0.606939,32695
63364,1,3,Y,1,3,51,D,M,0.887472,56824
63365,0,2,Y,0,1,43,N,F,0.898679,62534
63366,0,3,Y,1,2,49,N,M,0.826366,61740
63367,0,3,Y,1,2,47,N,F,0.826366,61740
63368,0,3,N,0,2,43,N,M,0.902102,73350
63369,0,3,N,0,2,47,N,F,0.7135,55039
63370,0,3,N,0,3,32,N,F,0.840614,61219
63371,1,3,N,0,2,43,N,F,0.434932,64107
63372,0,3,N,0,4,32,D,F,0.949352,76608
63373,0,2,N,0,1,53,D,M,0.856415,55931
63374,0,3,Y,1,4,48,D,F,0.898679,62534
63375,0,3,Y,1,3,60,N,F,0.929666,71314
63376,0,2,Y,0,1,37,D,F,0.878344,60528
63377,0,3,Y,0,2,49,N,F,0.878344,60528
63378,0,3,N,0,2,44,N,M,0.924701,64200
63379,0,3,Y,0,2,44,D,F,0.699506,30604
63380,0,2,Y,1,4,49,N,F,0.878344,60528
63381,0,2,Y,1,1,42,N,F,0.680493,54286
63382,0,3,Y,0,2,57,N,F,0.894785,61024
63383,0,3,Y,0,2,58,N,M,0.894785,61024
63384,0,3,Y,1,1,41,D,F,0.860572,64222
63385,1,3,N,0,2,35,N,F,0.664753,49861
63386,0,3,N,0,3,32,D,M,0.820742,62131
63387,0,3,Y,1,2,44,N,F,0.924603,38472
63388,0,2,N,0,5,47,N,F,0.878981,55625
63388,0,3,N,0,5,47,N,F,0.878981,55625
63389,0,3,N,1,1,37,D,M,0.87576,77070
63390,1,2,Y,0,4,56,D,F,0.920011,58199
63391,0,3,N,0,1,46,D,F,0.788941,59519
63392,0,3,Y,0,3,55,N,F,0.920011,58199
63393,0,3,Y,0,3,63,N,M,0.920011,58199
63394,0,3,Y,0,2,34,N,M,0.87463,72250
63395,0,3,N,0,3,48,D,M,0.096148,26870
63396,0,3,N,0,2,77,D,F,0.898679,62534
63397,0,3,Y,0,2,78,D,M,0.898679,62534
63398,0,3,N,0,1,37,N,M,0.860572,64222
63399,0,3,N,0,3,31,N,M,0.914792,76812
63400,0,3,Y,1,2,49,N,M,0.914792,76812
63401,0,3,Y,1,2,52,N,F,0.914792,76812
63402,0,3,Y,0,2,45,N,F,0.949841,70756
63403,0,3,Y,0,4,52,N,F,0.878344,60528
63404,0,3,Y,0,1,31,D,M,0.92799,49451
63405,0,3,Y,1,4,34,N,M,0.960076,69125
63406,0,3,N,0,1,62,D,F,0.860572,64222
63407,0,3,Y,1,2,53,N,M,0.878344,60528
63408,1,3,N,0,2,72,D,F,0.894891,64000
63409,0,3,N,0,1,74,N,F,0.919003,63112
63410,0,3,N,0,1,75,N,F,0.879518,60491
63411,0,3,Y,0,5,62,D,F,0.788941,59519
63412,0,3,N,0,1,81,D,F,0.590035,60272
63413,0,3,Y,0,1,65,N,M,0.898679,62534
63414,0,3,N,1,2,92,N,M,0.87576,77070
63415,0,3,Y,0,8,56,N,F,0.924923,55579
63415,0,3,Y,0,8,56,N,F,0.924923,55579
63416,0,3,Y,1,2,63,N,M,0.786832,54755
63417,0,3,Y,1,3,55,N,M,0.86,65288
63418,0,3,Y,1,3,77,D,M,0.960076,69125
63419,1,3,N,0,2,62,N,F,0.961637,77931
63420,1,3,Y,1,3,67,N,M,0.924603,38472
63421,0,3,Y,1,3,61,D,M,0.894168,71632
63422,0,3,Y,1,3,61,N,F,0.894168,71632
63423,0,3,N,0,3,51,N,F,0.820742,62131
63424,1,3,Y,0,1,69,D,F,0.255029,39000
63425,1,3,N,0,1,52,D,F,0.819778,78604
63426,1,2,Y,1,2,57,N,M,0.794296,64783
63427,0,3,Y,1,2,47,D,M,0.723005,72969
63428,1,3,Y,1,4,66,D,M,0.87576,77070
63429,0,3,Y,1,2,60,N,M,0.898679,62534
63430,0,3,N,0,1,42,N,M,0.603175,51250
63431,0,3,N,0,3,42,N,F,0.924603,38472
63432,1,3,Y,1,3,55,N,F,0.920011,58199
63433,0,3,Y,1,2,56,D,M,0.87463,72250
63434,0,3,Y,1,2,67,D,M,0.799748,59286
63435,0,3,N,0,1,44,N,F,0.7135,55039
63436,0,3,Y,0,1,39,N,M,0.872727,73359
63437,0,3,Y,0,3,65,N,M,0.924923,55579
63438,0,2,Y,0,3,72,N,F,0.960076,69125
63439,0,3,N,0,1,45,D,F,0.880835,67143
63440,0,3,Y,1,2,79,D,M,0.778075,42444
63441,0,3,N,0,1,55,D,F,0.015606,46850
63442,0,2,N,0,2,76,D,F,0.761671,45703
63443,0,2,Y,0,3,77,D,F,0.023764,14519
63444,0,3,Y,1,2,75,D,F,0.785291,90553
63445,1,3,N,0,1,48,N,F,0.030968,33860
63446,0,3,Y,1,1,62,D,F,0.584471,61250
63447,0,3,N,0,1,59,N,M,0.689599,80745
63448,0,3,N,0,1,56,N,M,0.120094,33750
63449,0,3,N,0,2,83,D,F,0.302917,17614
63450,1,3,N,0,2,60,D,M,0.24622,0
63451,0,3,Y,0,1,54,D,F,0.021587,24909
63452,1,3,Y,1,3,42,D,F,0.013934,13325
63453,0,3,N,0,1,79,D,F,0.086845,30886
63454,0,3,Y,1,1,81,N,F,0.930631,42682
63455,1,3,N,1,1,68,N,M,0.875847,56953
63456,1,3,Y,0,2,46,D,M,0.791201,70478
63457,0,3,N,0,2,85,D,F,0.465071,51282
63458,0,3,N,0,1,52,D,F,0,51714
63459,0,3,Y,0,1,42,D,F,0.704853,42282
63460,1,3,N,0,2,88,D,M,0.876383,37619
63461,0,3,N,1,2,51,D,F,0.010191,13613
63462,0,3,Y,1,2,63,D,F,0.019717,39206
63463,1,3,Y,1,2,62,D,F,0.92799,49451
63464,1,3,Y,1,2,61,N,M,0.92799,49451
63465,0,3,N,0,1,38,D,F,0.073108,38796
63466,1,3,N,0,1,41,D,F,0.696038,35865
63467,0,3,Y,1,1,71,D,M,0.346669,32135
63468,1,3,Y,0,3,56,D,F,0.771182,34453
63469,1,3,Y,1,3,57,D,M,0.771182,34453
63470,0,3,N,0,3,69,N,M,0.39714,50263
63471,1,3,N,0,1,44,N,F,0.826366,61740
63472,0,3,Y,1,4,48,D,M,0.768697,36985
63473,0,3,Y,0,2,46,D,M,0.946636,66971
63474,0,3,Y,1,3,75,D,F,0.6,60139
63475,0,2,Y,1,4,45,N,F,0.861386,71406
63476,0,2,Y,1,4,48,N,F,0.861386,71406
63477,0,2,N,0,1,46,N,F,0.74477,45714
63478,0,3,N,0,3,37,N,F,0.008289,11438
63479,1,3,N,1,2,50,D,F,0.369306,37083
63480,0,3,N,0,5,39,N,F,0.919003,63112
63481,1,3,Y,1,1,76,N,M,0.818659,70900
63482,0,3,Y,1,3,60,D,M,0.309735,41806
63483,1,2,Y,1,1,52,N,F,0.688421,52546
63484,0,2,Y,1,2,59,D,F,0.889011,74135
63485,0,2,Y,0,2,47,D,F,0.919003,63112
63486,0,2,Y,0,3,53,D,F,0.903352,79733
63487,0,3,N,0,1,44,D,F,0.894785,61024
63488,0,3,Y,1,1,63,N,F,0,13388
63489,1,2,N,0,1,50,N,M,0.69884,60382
63490,0,2,Y,0,6,36,D,M,0.898679,62534
63491,0,3,N,0,2,40,N,F,0.840791,58826
63492,0,3,N,0,5,59,N,F,0.17848,32566
63493,0,3,N,0,5,37,D,M,0.826366,61740
63494,0,3,Y,0,1,72,D,F,0.912656,65526
63495,0,3,Y,1,1,63,D,F,0.822233,64500
63496,0,3,Y,1,2,36,D,F,0.822233,64500
63497,0,3,N,0,2,71,D,M,0.063149,32813
63498,0,3,Y,0,2,66,D,F,0.063149,32813
63499,0,3,Y,1,2,48,D,F,0.277964,30550
63500,1,3,Y,1,1,69,D,F,0.021567,25682
63501,1,3,Y,0,1,81,D,M,0.006914,34327
63502,0,3,Y,1,2,67,D,F,0.003431,16181
63503,0,3,N,0,1,60,D,F,0.847502,68021
63504,0,3,Y,1,2,67,D,M,0.648094,56179
63505,0,3,N,0,1,84,D,F,0.309735,41806
63506,0,3,Y,1,1,81,D,M,0,13388
63507,0,3,N,0,2,85,N,M,0.745269,68802
63508,0,3,Y,0,1,80,D,F,0.736878,56382
63509,0,3,Y,1,2,84,D,M,0.254247,29669
63510,0,3,Y,1,3,58,D,F,0.75323,65104
63511,0,3,Y,0,1,49,D,F,0.174751,62716
63513,0,3,Y,0,3,91,D,F,0.847502,68021
63514,0,3,N,0,1,84,D,F,0.648094,56179
63516,0,3,Y,1,1,61,D,F,0.172884,40830
63517,0,3,Y,1,3,83,D,F,0.948684,44583
63518,0,3,N,0,4,32,N,F,0.940878,55139
63519,1,3,Y,1,1,59,D,F,0.34507,31335
63520,0,3,Y,1,1,56,D,F,0,22153
63521,0,3,N,0,2,34,D,F,0.004053,13564
63522,0,3,N,0,4,32,N,F,0.888708,56346
63523,1,3,N,0,1,39,N,M,0.01682,14421
63524,0,3,Y,1,1,69,D,M,0.021567,25682
63525,0,3,N,0,2,41,D,M,0.0553,24552
63526,0,3,Y,1,1,62,D,M,0.953431,50724
63527,0,3,N,0,1,54,N,F,0.033043,26118
63528,0,2,N,0,4,38,D,M,0.025478,28693
63529,0,3,Y,1,2,63,N,F,0.363535,33783
63530,0,3,N,0,3,36,D,F,0.093363,35938
63531,0,3,Y,1,1,62,D,M,0.100784,30750
63532,0,3,Y,0,3,33,N,F,0.953431,50724
63533,0,3,N,0,2,35,N,M,0.736878,56382
63534,0,3,N,1,2,34,D,F,0.044262,40175
63535,0,3,Y,0,2,47,N,F,0.052374,35733
63536,0,3,Y,1,2,53,N,F,0.052374,35733
63537,0,3,N,0,1,40,D,F,0.007481,17891
63538,0,3,Y,1,2,32,D,F,0.01682,14421
63539,1,3,N,0,1,68,N,M,0.047478,21432
63540,0,3,N,0,1,69,N,F,0.300589,31573
63541,0,3,N,0,1,79,D,M,0.114739,26188
63542,0,3,N,0,2,40,D,F,0.745269,68802
63543,1,3,N,0,2,44,N,F,0.34507,31335
63544,0,3,Y,0,1,51,D,F,0.004053,13564
63545,0,3,Y,1,2,36,N,M,0.363535,33783
63546,0,3,Y,1,2,41,D,M,0.745269,68802
63547,1,3,Y,0,2,61,D,F,0.34507,31335
63548,0,3,N,0,2,41,N,M,0.908113,41136
63549,0,3,Y,1,1,77,D,F,0,19803
63550,1,3,Y,0,2,36,N,F,0.34507,31335
63551,0,3,N,1,1,60,D,M,0.310023,38750
63552,0,3,Y,1,2,44,D,F,0.648094,56179
63553,1,3,Y,0,2,39,D,M,0.34507,31335
63554,0,3,Y,1,1,43,D,F,0.172884,40830
63555,0,3,Y,1,6,56,D,F,0.119588,16473
63556,0,3,Y,0,1,47,N,M,0.211986,30783
63557,0,3,N,0,2,42,N,M,0.648094,56179
63558,1,3,Y,1,2,47,D,M,0.84,43224
63559,1,3,Y,1,2,45,D,F,0.84,43224
63560,0,3,N,0,2,47,D,M,0.648094,56179
63561,0,3,N,0,1,67,N,F,0.100784,30750
63562,0,3,N,0,2,53,N,M,0.026703,30242
63563,0,3,N,0,2,64,D,F,0.01561,17052
63564,0,3,Y,1,1,50,D,M,0.01682,14421
63565,0,3,N,0,1,88,D,F,0.905434,38882
63566,0,3,Y,0,1,39,D,F,0.142485,32446
63567,0,3,N,0,1,37,N,F,0.79692,46250
63568,0,3,N,0,3,56,D,F,0.309735,41806
63569,0,3,N,0,1,31,D,F,0.006995,34234
63570,0,3,N,0,1,34,N,M,0.100598,22070
63571,0,3,N,0,6,34,D,F,0.119588,16473
63572,1,2,Y,0,1,57,D,F,0.252101,31842
63573,0,3,Y,1,2,85,D,M,0.847502,68021
63574,0,3,Y,1,2,78,D,F,0.847502,68021
63575,0,3,Y,0,1,69,D,F,0.145809,27611
63576,0,3,N,0,2,68,D,F,0.009227,26250
63577,0,2,N,0,1,56,D,F,0.119588,16473
63578,0,3,N,0,1,54,N,F,0.300589,31573
63579,0,2,Y,0,1,47,D,F,0.01682,14421
63580,0,3,N,0,1,93,D,F,0.172884,40830
63581,0,3,N,0,1,55,N,M,0.300589,31573
63582,0,3,N,0,2,44,D,F,0.0553,24552
63583,1,3,N,0,2,31,D,F,0.34507,31335
63584,1,3,N,0,2,53,D,F,0.0553,24552
63585,0,3,Y,1,2,44,D,F,0.441368,46976
63586,0,3,N,0,1,43,N,F,0,14399
63587,0,3,N,1,2,50,D,M,0.476265,46574
63588,0,3,N,0,1,32,N,M,0,16667
63589,0,3,N,0,1,68,D,F,0.075751,26078
63590,0,3,Y,1,2,51,D,F,0.476265,46574
63591,1,2,Y,0,1,36,N,F,0.021567,25682
63592,0,3,N,0,1,68,D,F,0.476265,46574
63593,0,3,Y,1,2,71,D,F,0.42862,39022
63594,0,3,Y,1,1,68,N,F,0.888708,56346
63595,0,3,Y,0,2,84,D,F,0.172884,40830
63596,0,3,N,0,1,94,D,F,0.172884,40830
63597,1,3,Y,1,2,75,D,F,0.172884,40830
63598,0,3,Y,1,4,66,N,M,0.940878,55139
63599,0,3,Y,0,2,55,D,F,0.648094,56179
63600,1,3,Y,1,3,83,N,M,0.834646,82081
63601,0,3,Y,0,2,52,N,M,0.914792,76812
63602,1,3,Y,1,1,59,N,F,0.880835,67143
63603,0,3,Y,1,3,52,D,M,0.864472,65341
63604,0,3,N,0,3,40,N,M,0.864472,65341
63605,0,2,N,0,2,39,N,F,0.924603,38472
63606,0,3,N,0,1,79,D,M,0.700999,34750
63607,0,2,N,0,1,35,D,M,0.908057,82406
63608,0,2,Y,1,2,56,N,F,0.868629,169434
63609,0,3,Y,0,4,54,D,F,0.820663,32721
63610,0,3,Y,0,4,55,D,M,0.820663,32721
63611,0,3,Y,1,1,59,D,F,0.533245,71484
63612,0,3,Y,1,1,57,N,M,0.823938,81464
63613,1,3,Y,1,2,35,D,M,0.457627,47030
63614,1,3,Y,1,3,72,D,M,0.921534,76573
63615,1,3,Y,1,3,70,N,F,0.921534,76573
63616,0,3,N,0,1,35,D,F,0.017116,11392
63617,0,3,Y,1,1,56,N,F,0.980976,120348
63618,0,3,Y,1,2,57,D,F,0.637151,66806
63620,0,3,Y,1,1,54,D,M,0.867819,83265
63621,0,3,N,0,2,86,N,M,0.903444,65795
63622,0,3,Y,1,2,81,D,F,0.660558,47373
63623,0,3,N,0,1,73,N,M,0.327485,31071
63624,0,3,N,0,1,56,D,F,0.885746,88283
63625,0,3,N,0,1,79,N,F,0.809091,47984
63626,0,3,Y,1,2,55,D,F,0.875847,56953
63626,0,3,Y,1,2,55,D,F,0.875847,56953
63627,0,3,Y,1,2,57,N,F,0.888112,62905
63628,0,3,N,0,2,54,D,F,0.888112,62905
63629,1,3,Y,1,1,60,D,M,0.880403,81829
63630,0,3,N,0,1,67,D,F,0.890463,66887
63631,0,3,Y,1,1,62,D,M,0.890463,66887
63632,0,3,N,0,1,42,D,F,0.141941,29947
63633,0,3,N,0,1,61,N,F,0.686381,50426
63634,0,3,Y,0,2,51,N,F,0.780417,51581
63635,0,3,Y,0,2,60,N,F,0.765673,83876
63636,0,3,Y,0,2,50,N,M,0.765673,83876
63637,0,3,N,0,1,85,D,F,0.013934,13325
63638,0,3,N,0,1,86,D,F,0.903444,65795
63639,0,3,Y,1,1,50,D,F,0.800789,56296
63640,0,3,Y,1,2,58,D,M,0.764227,66154
63641,0,3,Y,1,2,50,N,F,0.302917,17614
63642,0,3,Y,0,1,70,D,F,0.302917,17614
63643,1,3,Y,1,2,74,N,M,0.24622,0
63644,1,3,Y,1,2,73,N,F,0.24622,0
63645,0,3,N,0,2,86,N,M,0.95203,113297
63646,1,3,N,1,2,68,D,F,0.892934,76656
63647,0,3,N,0,2,88,D,M,0.806818,70295
63647,0,3,N,0,2,88,D,M,0.806818,70295
63648,0,3,N,0,3,68,N,M,0.069234,28565
63649,0,3,Y,0,1,55,N,F,0.903444,65795
63650,0,3,N,0,2,48,D,F,0.457627,47030
63651,0,3,N,0,3,68,N,M,0.847502,68021
63652,0,3,N,0,1,61,D,M,0.764227,66154
63653,0,3,N,0,2,73,D,F,0.457627,47030
63654,0,3,N,0,1,52,D,F,0.457627,47030
63655,0,3,Y,1,2,49,D,M,0.457627,47030
63656,0,3,N,0,1,37,N,M,0.45042,49976
63657,0,3,N,0,1,76,D,M,0.590264,45685
63658,0,2,N,0,1,35,D,M,0.112025,23935
63659,0,3,Y,1,2,40,N,M,0.41303,26250
63660,0,3,Y,1,1,80,N,F,0.248,42381
63661,1,3,Y,0,1,51,N,M,0.919003,63112
63662,1,3,N,0,1,80,N,F,0.42862,39022
63663,1,3,N,0,1,75,N,F,0.42862,39022
63664,0,3,Y,0,1,43,N,F,0.73173,45156
63665,1,3,N,1,2,40,N,M,0.502901,42652
63666,0,3,N,0,1,60,N,F,0.551479,34417
63667,0,3,N,0,2,68,D,M,0.827707,82436
63668,0,3,Y,1,1,53,D,F,0.837243,74000
63669,0,3,Y,1,2,71,N,M,0.710908,52150
63669,1,3,Y,1,2,71,N,M,0.710908,52150
63670,0,3,Y,1,2,69,D,F,0.768697,36985
63671,0,3,N,0,2,83,D,F,0.346669,32135
63672,0,3,N,0,2,84,N,M,0.346669,32135
63673,1,3,N,0,1,38,N,F,0.820742,62131
63674,0,3,Y,0,2,59,D,F,0.534466,34107
63675,0,3,Y,1,4,93,D,F,0.551432,39327
63675,0,3,Y,1,4,93,D,F,0.551432,39327
63676,0,3,N,0,1,49,D,F,0.713587,33523
63677,0,3,Y,0,1,53,D,F,0.902546,41146
63678,0,3,Y,1,1,70,N,F,0.762295,51741
63679,1,3,N,0,2,80,D,M,0.545153,26932
63680,1,3,Y,1,2,54,N,M,0.420971,44808
63681,0,3,Y,1,1,76,D,M,0.980737,26267
63682,0,3,N,0,1,39,D,M,0.980737,26267
63683,0,3,N,0,2,61,N,M,0.771182,34453
63684,0,3,Y,0,3,49,N,F,0.622432,30119
63685,0,3,N,0,3,51,N,M,0.622432,30119
63686,1,3,N,0,1,35,D,F,0.87463,72250
63687,0,2,N,0,1,73,N,F,0.885597,75735
63688,1,3,Y,1,1,58,N,M,0.451957,36448
63689,0,2,Y,1,2,57,D,F,0.519189,43750
63690,0,2,N,0,2,90,D,F,0.519189,43750
63691,0,3,N,0,2,43,N,M,0.687018,39395
63692,0,3,Y,0,2,77,D,F,0.687018,39395
63693,0,3,Y,1,3,64,N,F,0.707792,36065
