"","name","state","treated","y1986","y1994","y1983","y1990"
"1162","NIEDERNDORF","TYROL",1,0.1310116,0.1134522,0.1357268,0.1620746
"1163","NIEDERNDORFERBERG","TYROL",1,0.0696203,0.0776699,0.1262136,0.0691824
"1164","NIEDERNEUKIRCHEN","UPPERAUSTRIA",0,0.3823529,0.2983479,0.3645598,0.3642173
"1165","NIEDERNSILL","SALZBURG",0,0.483871,0.4190633,0.4990991,0.4774083
"1166","NIEDEROEBLARN","STYRIA",1,0.3462783,0.2955975,0.3736655,0.3206896
"1167","NIEDERTHALHEIM","UPPERAUSTRIA",0,0.2203125,0.1710731,0.2240803,0.2253968
"1168","NIEDERWALDKIRCHEN","UPPERAUSTRIA",0,0.1698302,0.186,0.1918239,0.2327448
"1169","NIEDERWOELZ","STYRIA",1,0.3850129,0.3287037,0.4345679,0.3860911
"1170","NIKITSCH","BURGENLAND",0,0.3872875,0.3755239,0.4167247,0.3975904
"1171","NIKLASDORF","STYRIA",1,0.6644174,0.5943255,0.715173,0.6348155
"1172","NITSCHA","STYRIA",1,0.2864078,0.2308598,0.3083434,0.2750583
"1173","NOECHLING","LOWERAUSTRIA",0,0.3559929,0.3005008,0.3364486,0.3554422
"1174","NOETSCH/GAILTAL","CARINTHIA",1,0.5596091,0.5093039,0.5886427,0.5875744
"1175","NUEZIDERS","VORARLBERG",1,0.3721245,0.317968,0.3728895,0.4090717
"1176","NUSSBACH","UPPERAUSTRIA",0,0.3051682,0.2771958,0.3251482,0.3297521
"1177","NUSSDORF/HAUNSBERG","SALZBURG",0,0.2678063,0.221374,0.2982456,0.2708333
"1178","NUSSDORF/TRAISEN","LOWERAUSTRIA",0,0.328125,0.3029316,0.4094488,0.3531961
"1179","OBDACH","STYRIA",1,0.532567,0.390395,0.5833998,0.4802681
"1180","OBER-GRAFENDORF","LOWERAUSTRIA",0,0.5182927,0.4447592,0.5585744,0.5177893
"1181","OBERAICH","STYRIA",1,0.5285472,0.4656114,0.5601266,0.531401
"1182","OBERALM","SALZBURG",0,0.3861538,0.3163565,0.4489233,0.40729
"1183","OBERDORF/BURGENLAND","BURGENLAND",0,0.6066482,0.5607094,0.6326241,0.6147427
"1184","OBERDORF/HOCHEGG","STYRIA",1,0.2977099,0.2640777,0.3286004,0.3339731
"1185","OBERDRAUBURG","CARINTHIA",1,0.3570608,0.3422053,0.4047904,0.3519619
"1186","OBERHAAG","STYRIA",1,0.3751763,0.3277737,0.404947,0.3817683
"1187","OBERHOFEN/INNTAL","TYROL",1,0.3183673,0.3250311,0.4017595,0.3508115
"1188","OBERHOFEN/IRRSEE","UPPERAUSTRIA",0,0.2867756,0.2492997,0.3453453,0.3288288
"1189","OBERKAPPEL","UPPERAUSTRIA",0,0.1210046,0.1559406,0.0953488,0.1798781
"1190","OBERKURZHEIM","STYRIA",1,0.3451144,0.2806653,0.4162996,0.3212766
"1191","OBERNBERG/BRENNER","TYROL",1,0.0566038,0.1086956,0.0666667,0.0865801
"1192","OBERNBERG/INN","UPPERAUSTRIA",0,0.3911249,0.3074246,0.4591633,0.4020979
"1193","OBERNDORF/MELK","LOWERAUSTRIA",0,0.1200453,0.1196199,0.1503156,0.1353933
"1194","OBERNDORF/SALZBURG","SALZBURG",0,0.3914927,0.3253553,0.4412252,0.3882935
"1195","OBERNDORF/SCHWANENSTADT","UPPERAUSTRIA",0,0.3171053,0.2855377,0.372028,0.3165196
"1196","OBERNDORF/TIROL","TYROL",1,0.3465346,0.2979146,0.42,0.3535354
"1197","OBERPERFUSS","TYROL",1,0.2217709,0.2123678,0.2705779,0.2513534
"1198","OBERRETTENBACH","STYRIA",1,0.1546961,0.0942857,0.1466276,0.1288515
"1199","OBERSCHLIERBACH","UPPERAUSTRIA",0,0.3947369,0.2798354,0.355102,0.3832117
"1200","OBERSCHUETZEN","BURGENLAND",0,0.3917335,0.3162338,0.398263,0.3792428
"1201","OBERSIEBENBRUNN","LOWERAUSTRIA",0,0.5322967,0.4593908,0.5809641,0.5509951
"1202","OBERSTORCHA","STYRIA",1,0.3104326,0.2613333,0.3299233,0.3634146
"1203","OBERTRAUN","UPPERAUSTRIA",0,0.6203523,0.5821501,0.6891089,0.5965251
"1204","OBERTRUM/SEE","SALZBURG",0,0.1666667,0.1623752,0.1933131,0.2098416
"1205","OBERVELLACH","CARINTHIA",1,0.4243015,0.3057851,0.4639789,0.4139051
"1206","OBERVOGAU","STYRIA",1,0.5192698,0.403071,0.5396826,0.4699029
"1207","OBERWALTERSDORF","LOWERAUSTRIA",0,0.6523077,0.4891304,0.7087609,0.629933
"1208","OBERWANG","UPPERAUSTRIA",0,0.1324885,0.1088757,0.1528117,0.1482326
"1209","OBERWEG","STYRIA",1,0.3629243,0.3496504,0.4781491,0.3956311
"1210","OBERWOELZ STADT","STYRIA",1,0.2900641,0.2630769,0.336163,0.2790698
"1211","OBERWOELZ UMGEBUNG","STYRIA",1,0.2273504,0.2140468,0.2777778,0.2353923
"1212","OBERZEIRING","STYRIA",1,0.3412322,0.2735849,0.3902054,0.3308383
"1213","OBRITZBERG-RUST","LOWERAUSTRIA",0,0.2015896,0.1651446,0.2441948,0.1979167
"1214","OBSTEIG","TYROL",1,0.1298406,0.1208054,0.1836735,0.1629956
"1215","OEBLARN","STYRIA",1,0.4625407,0.361991,0.524807,0.4468085
"1216","OED-OEHLING","LOWERAUSTRIA",0,0.259552,0.2007624,0.2691257,0.2652005
"1217","OEPPING","UPPERAUSTRIA",0,0.2114486,0.2152941,0.2233129,0.1947115
"1218","OETZ","TYROL",1,0.1933924,0.1615313,0.2181208,0.2217676
"1219","OFFENHAUSEN","UPPERAUSTRIA",0,0.3021224,0.2220859,0.3589421,0.3076923
"1220","OFTERING","UPPERAUSTRIA",0,0.5514184,0.445815,0.5929283,0.5506977
"1221","OGGAU/NEUSIEDLER SEE","BURGENLAND",0,0.4736842,0.4177919,0.4922118,0.444358
"1222","OHLSDORF","UPPERAUSTRIA",0,0.4543987,0.395989,0.5091841,0.4550243
"1223","OLBENDORF","BURGENLAND",0,0.700361,0.5962059,0.7219203,0.7280859
"1224","OLLERSDORF/BURGENLAND","BURGENLAND",0,0.530303,0.4300235,0.5593625,0.5170454
"1225","OPPENBERG","STYRIA",1,0.2623762,0.2319588,0.3114754,0.2462312
"1226","OPPONITZ","LOWERAUSTRIA",0,0.426045,0.4166667,0.4306452,0.4328125
"1227","ORT/INNKREIS","UPPERAUSTRIA",0,0.2766252,0.2210386,0.3139073,0.2503439
"1228","ORTH/DONAU","LOWERAUSTRIA",0,0.4400369,0.3810427,0.4815864,0.4515522
"1229","OSLIP","BURGENLAND",0,0.5527578,0.4855422,0.5443645,0.5402439
"1230","OSSIACH","CARINTHIA",1,0.3784461,0.2746988,0.3681319,0.3401361
"1231","OSTERMIETHING","UPPERAUSTRIA",0,0.3086927,0.2766571,0.3540772,0.3374908
"1232","OSTERWITZ","STYRIA",1,0.2735043,0.2300885,0.2903226,0.2589286
"1233","OTTAKRING","VIENNA",0,0.5788653,0.4117189,0.6211321,0.5520549
"1234","OTTENDORF/RITTSCHEIN","STYRIA",1,0.3028634,0.2725146,0.3909513,0.312009
"1235","OTTENSCHLAG","LOWERAUSTRIA",0,0.2394737,0.2204301,0.2671053,0.2674897
"1236","OTTENSCHLAG/MUEHLKREIS","UPPERAUSTRIA",0,0.3071672,0.3167702,0.2867133,0.3809524
"1237","OTTENSHEIM","UPPERAUSTRIA",0,0.3683312,0.3037249,0.4268929,0.3814387
"1238","OTTERTHAL","LOWERAUSTRIA",0,0.4053156,0.369637,0.3443344,0.4377104
"1239","OTTNANG/HAUSRUCK","UPPERAUSTRIA",0,0.4943773,0.3986637,0.5275559,0.4808767
"1240","PABNEUKIRCHEN","UPPERAUSTRIA",0,0.1557455,0.1678049,0.1855769,0.181391
"1241","PALDAU","STYRIA",1,0.3587613,0.2972769,0.41607,0.368932
"1242","PALFAU","STYRIA",1,0.5576324,0.5695793,0.5520505,0.6105919
"1243","PALTERNDORF-DOBERMANNSD.","LOWERAUSTRIA",0,0.3883827,0.3102596,0.4101731,0.3838028
"1244","PALTING","UPPERAUSTRIA",0,0.1901408,0.2054176,0.2091346,0.2014388
"1245","PAMA","BURGENLAND",0,0.4768311,0.4649777,0.4961598,0.4821429
"1246","PAMHAGEN","BURGENLAND",0,0.4474708,0.4392917,0.4738462,0.4821287
"1247","PARBASDORF","LOWERAUSTRIA",0,0.0425532,0.0625,0,0.0810811
"1248","PARNDORF","BURGENLAND",0,0.646098,0.5818731,0.6981841,0.6334563
"1249","PARSCHLUG","STYRIA",1,0.583878,0.4867924,0.6450382,0.5121704
"1250","PASCHING","UPPERAUSTRIA",0,0.5275263,0.4393939,0.581872,0.5237342
"1251","PASSAIL","STYRIA",1,0.3492707,0.2916667,0.3802939,0.3325223
"1252","PATERNION","CARINTHIA",1,0.4904153,0.4248079,0.570831,0.4916598
"1253","PATSCH","TYROL",1,0.3683168,0.2984496,0.4555085,0.3905326
"1254","PATTIGHAM","UPPERAUSTRIA",0,0.2142857,0.1958333,0.2382892,0.2581967
"1255","PAUDORF","LOWERAUSTRIA",0,0.5543318,0.4921502,0.5761974,0.5499306
"1256","PAYERBACH","LOWERAUSTRIA",0,0.5670038,0.4411367,0.5875462,0.5553333
"1257","PEGGAU","STYRIA",1,0.5590433,0.4552906,0.592145,0.5508721
"1258","PEILSTEIN/MUEHLVIERTEL","UPPERAUSTRIA",0,0.2306163,0.237998,0.26294,0.2274939
"1259","PENNEWANG","UPPERAUSTRIA",0,0.2162698,0.1733871,0.2662474,0.2411642
"1260","PENZING","VIENNA",0,0.5138496,0.3714591,0.553661,0.4954727
"1261","PERCHAU/SATTEL","STYRIA",1,0.2054795,0.1527094,0.1944444,0.2511848
"1262","PERCHTOLDSDORF","LOWERAUSTRIA",0,0.3048319,0.222693,0.3369904,0.2974273
"1263","PERLSDORF","STYRIA",1,0.1187739,0.1062992,0.119403,0.148855
"1264","PERNEGG","LOWERAUSTRIA",0,0.2148014,0.1960784,0.2218045,0.2240741
"1265","PERNEGG/MUR","STYRIA",1,0.5813586,0.5169351,0.6160622,0.5820652
"1266","PERNERSDORF","LOWERAUSTRIA",0,0.4068241,0.3925234,0.4083439,0.4436718
"1267","PERNITZ","LOWERAUSTRIA",0,0.6231071,0.5031368,0.6513812,0.5946745
"1268","PERSENBEUG-GOTTSDORF","LOWERAUSTRIA",0,0.6037441,0.5483372,0.5974843,0.6101167
"1269","PERTLSTEIN","STYRIA",1,0.287234,0.2190083,0.3008658,0.257085
"1270","PERWANG/GRABENSEE","UPPERAUSTRIA",0,0.2012012,0.1818182,0.2094395,0.2433234
"1271","PETERSDORF II","STYRIA",1,0.1941177,0.2,0.2267442,0.2443182
"1272","PETERSKIRCHEN","UPPERAUSTRIA",0,0.1490826,0.1207289,0.1518692,0.1596452
"1273","PETRONELL-CARNUNTUM","LOWERAUSTRIA",0,0.5592186,0.4877419,0.5560917,0.5671447
"1274","PETTENBACH","UPPERAUSTRIA",0,0.361412,0.2713829,0.4015779,0.3662719
"1275","PETTNAU","TYROL",1,0.1925466,0.1497797,0.2546729,0.2
"1276","PETTNEU/ARLBERG","TYROL",1,0.2596026,0.2948718,0.2777018,0.3129346
"1277","PETZENKIRCHEN","LOWERAUSTRIA",0,0.5779221,0.4534075,0.5970149,0.575233
"1278","PEUERBACH","UPPERAUSTRIA",0,0.2821818,0.2591463,0.2993146,0.3100147
"1279","PFAFFENHOFEN","TYROL",1,0.5139665,0.43222,0.5496454,0.4786477
"1280","PFAFFENSCHLAG/WAIDHOFEN","LOWERAUSTRIA",0,0.2211982,0.1798107,0.2379562,0.2266244
"1281","PFAFFING","UPPERAUSTRIA",0,0.3420647,0.3342246,0.3863275,0.3861671
"1282","PFAFFLAR","TYROL",1,0.0638298,0.1153846,0.15625,0.1071429
"1283","PFAFFSTAETT","UPPERAUSTRIA",0,0.384778,0.3158954,0.4148472,0.3982103
"1284","PFAFFSTAETTEN","LOWERAUSTRIA",0,0.465771,0.3421053,0.4908748,0.4588805
"1285","PFARRKIRCHEN/BAD HALL","UPPERAUSTRIA",0,0.4709507,0.3704974,0.5209261,0.4588634
"1286","PFARRKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",0,0.1010216,0.1263158,0.1154286,0.2890705
"1287","PFARRWERFEN","SALZBURG",0,0.3160535,0.2777778,0.3666078,0.3158784
"1288","PFLACH","TYROL",1,0.268797,0.2336842,0.3213573,0.2851711
"1289","PFONS","TYROL",1,0.2472089,0.2208775,0.2857143,0.2882883
"1290","PFUNDS","TYROL",1,0.2952816,0.3112283,0.3392857,0.3024645
"1291","PIANS","TYROL",1,0.2887931,0.3261802,0.3416857,0.3257919
"1292","PIBERBACH","UPPERAUSTRIA",0,0.469546,0.4305263,0.5245714,0.4932362
"1293","PIBEREGG","STYRIA",1,0.6245847,0.4609666,0.6634304,0.5700326
"1294","PICHL-KAINISCH","STYRIA",1,0.3201581,0.4853659,0.3555556,0.2796116
"1295","PICHL-PREUNEGG","STYRIA",1,0.4382284,0.2018692,0.4813084,0.4976852
"1296","PICHL/WELS","UPPERAUSTRIA",0,0.3517423,0.2809648,0.3934312,0.3738255
"1297","PIERBACH","UPPERAUSTRIA",0,0.2468468,0.2103448,0.2915129,0.270979
"1298","PIESENDORF","SALZBURG",0,0.4233948,0.3299583,0.4891892,0.4213448
"1299","PILGERSDORF","BURGENLAND",0,0.2523605,0.2444254,0.2469671,0.3163793
"1300","PILL","TYROL",1,0.2576923,0.1941545,0.2978261,0.28463
"1301","PILLICHSDORF","LOWERAUSTRIA",0,0.2640751,0.2346521,0.2780027,0.239726
"1302","PILSBACH","UPPERAUSTRIA",0,0.3314121,0.3386243,0.3467492,0.3813559
"1303","PINGGAU","STYRIA",1,0.3070582,0.3485952,0.3430233,0.3287037
"1304","PINKAFELD","BURGENLAND",0,0.4681268,0.4039645,0.4871709,0.4674019
"1305","PINSDORF","UPPERAUSTRIA",0,0.5114428,0.4388014,0.5635504,0.515121
"1306","PINSWANG","TYROL",1,0.1711712,0.2040816,0.1775701,0.235
"1307","PIRCHING/TRAUBENBERG","STYRIA",1,0.2002488,0.1577061,0.2714286,0.234657
"1308","PIRINGSDORF","BURGENLAND",0,0.3690476,0.4161905,0.3661417,0.4185366
"1309","PIRKA","STYRIA",1,0.4907407,0.3849372,0.5597692,0.4836237
"1310","PISCHELSDORF/ENGELBACH","UPPERAUSTRIA",0,0.2294182,0.1678005,0.2639198,0.2161572
"1311","PISTORF","STYRIA",1,0.4782609,0.4718826,0.4950249,0.5496454
"1312","PITSCHGAU","STYRIA",1,0.5685484,0.529,0.6318957,0.5577109
"1313","PITTEN","LOWERAUSTRIA",0,0.5316309,0.4379699,0.5601156,0.5253399
"1314","PITZENBERG","UPPERAUSTRIA",0,0.2420635,0.196,0.2433628,0.2889734
"1315","PLAINFELD","SALZBURG",0,0.2764977,0.245935,0.3324251,0.3454545
"1316","PODERSDORF/SEE","BURGENLAND",0,0.3085443,0.286859,0.340081,0.3056951
"1317","POECHLARN","LOWERAUSTRIA",0,0.5034072,0.416129,0.5394349,0.5022302
"1318","POEGGSTALL","LOWERAUSTRIA",0,0.2870424,0.2634977,0.3350694,0.3085167
"1319","POELFING-BRUNN","STYRIA",1,0.6204545,0.5356265,0.6413633,0.5863914
"1320","POELLA","LOWERAUSTRIA",0,0.2644874,0.2107766,0.3077939,0.2819315
"1321","POELLAU","STYRIA",1,0.3588771,0.3622222,0.3996877,0.4141926
"1322","POELLAUBERG","STYRIA",1,0.2695773,0.2426319,0.2900653,0.296832
"1323","POELS","STYRIA",1,0.6477219,0.5962244,0.7092031,0.6390361
"1324","POENDORF","UPPERAUSTRIA",0,0.3380165,0.314308,0.3672414,0.3555008
"1325","POERTSCHACH/WOERTHER SEE","CARINTHIA",1,0.3027582,0.2217742,0.4006536,0.4756722
"1326","POETTELSDORF","BURGENLAND",0,0.4583652,0.4009701,0.4644513,0.462171
"1327","POETTING","UPPERAUSTRIA",0,0.1876923,0.163142,0.2396166,0.2145669
"1328","POETTSCHING","BURGENLAND",0,0.6160221,0.5157894,0.6412162,0.6103806
"1329","POGGERSDORF","CARINTHIA",1,0.4939219,0.3918919,0.5686416,0.282665
"1330","POLLHAM","UPPERAUSTRIA",0,0.2080153,0.140873,0.2350674,0.2134146
"1331","POLLING/INNKREIS","UPPERAUSTRIA",0,0.2593193,0.2077052,0.2972973,0.2940199
"1332","POLLING/TIROL","TYROL",1,0.3162393,0.2307692,0.3769968,0.3358779
"1333","POPPENDORF","STYRIA",1,0.0872211,0.0958606,0.0911063,0.1136842
"1334","POTTENDORF","LOWERAUSTRIA",0,0.5623163,0.4778654,0.6120614,0.5681818
"1335","POTTENSTEIN","LOWERAUSTRIA",0,0.5225878,0.4403614,0.5790646,0.4941725
"1336","POYSDORF","LOWERAUSTRIA",0,0.2560689,0.2258631,0.2680548,0.2727273
"1337","PRAM","UPPERAUSTRIA",0,0.2502397,0.1986368,0.2645951,0.2357143
"1338","PRAMBACHKIRCHEN","UPPERAUSTRIA",0,0.3185841,0.2773366,0.3258902,0.3297806
"1339","PRAMET","UPPERAUSTRIA",0,0.3807107,0.2896552,0.3934142,0.3679868
"1340","PREDLITZ-TURRACH","STYRIA",1,0.4163934,0.36,0.450727,0.403537
"1341","PREGARTEN","UPPERAUSTRIA",0,0.4563601,0.4167267,0.5059402,0.476929
"1342","PREITENEGG","CARINTHIA",1,0.382104,0.3388535,0.4454203,0.3757882
"1343","PRELLENKIRCHEN","LOWERAUSTRIA",0,0.2573624,0.2444444,0.2842767,0.2920354
"1344","PRESSBAUM","LOWERAUSTRIA",0,0.3993319,0.3005213,0.4228395,0.3738257
"1345","PRESSGUTS","STYRIA",1,0.2931035,0.2594142,0.371179,0.2995781
"1346","PRIGGLITZ","LOWERAUSTRIA",0,0.400641,0.3405573,0.4213836,0.4217252
"1347","PRINZERSDORF","LOWERAUSTRIA",0,0.4066339,0.3316953,0.4512947,0.4037559
"1348","PROLEB","STYRIA",1,0.5875598,0.5168642,0.6479915,0.5723385
"1349","PROTTES","LOWERAUSTRIA",0,0.4519231,0.3861004,0.4903723,0.5207317
"1350","PRUGGERN","STYRIA",1,0.2953488,0.2860636,0.4029851,0.3405276
"1351","PRUTZ","TYROL",1,0.2945454,0.2827822,0.3354839,0.3289941
"1352","PUCH/HALLEIN","SALZBURG",0,0.4160858,0.3575447,0.4682676,0.4448711
"1353","PUCH/WEIZ","STYRIA",1,0.2967972,0.267254,0.371179,0.3371511
"1354","PUCHBERG/SCHNEEBERG","LOWERAUSTRIA",0,0.5491573,0.4817481,0.5743707,0.5355058
"1355","PUCHEGG","STYRIA",1,0.172973,0.1707317,0.2071823,0.2186667
"1356","PUCHENAU","UPPERAUSTRIA",0,0.3816557,0.2942232,0.4028677,0.3682657
"1357","PUCHENSTUBEN","LOWERAUSTRIA",0,0.4439834,0.3718593,0.4340425,0.4039216
"1358","PUCHKIRCHEN/TRATTBERG","UPPERAUSTRIA",0,0.291498,0.2600382,0.3094737,0.2782258
"1359","PUCKING","UPPERAUSTRIA",0,0.456026,0.3804285,0.497561,0.4456522
"1360","PUEHRET","UPPERAUSTRIA",0,0.257329,0.2439024,0.2697369,0.275641
"1361","PUERGG-TRAUTENFELS","STYRIA",1,0.3543307,0.2753873,0.3790323,0.3692308
"1362","PULKAU","LOWERAUSTRIA",0,0.2942755,0.2734884,0.3173333,0.3537477
"1363","PUPPING","UPPERAUSTRIA",0,0.3407044,0.3071786,0.3838821,0.3515053
"1364","PURBACH/NEUSIEDLER SEE","BURGENLAND",0,0.4633663,0.3569192,0.503937,0.4754316
"1365","PURGSTALL/EGGERSDORF","STYRIA",1,0.3106145,0.2260778,0.3448718,0.3329832
"1366","PURGSTALL/ERLAUF","LOWERAUSTRIA",0,0.2863395,0.2385611,0.3145525,0.3058898
"1367","PURKERSDORF","LOWERAUSTRIA",0,0.3975939,0.4018301,0.4450418,0.4535411
"1368","PUSTERWALD","STYRIA",1,0.2769679,0.252149,0.3106509,0.2768362
"1369","PUTZLEINSDORF","UPPERAUSTRIA",0,0.1520533,0.1212815,0.1524033,0.1204013
"1370","PYHRA","LOWERAUSTRIA",0,0.2852776,0.2382398,0.3268524,0.2856402
"1371","RAAB","UPPERAUSTRIA",0,0.2068702,0.1866987,0.2569659,0.2242704
"1372","RAABA","STYRIA",1,0.414387,0.3616236,0.4587738,0.4429224
"1373","RAABAU","STYRIA",1,0.3076923,0.2825485,0.3361111,0.3180593
"1374","RAABS/THAYA","LOWERAUSTRIA",0,0.2465928,0.1981524,0.2740364,0.2601699
"1375","RAASDORF","LOWERAUSTRIA",0,0.3556338,0.2751678,0.3884892,0.3703704
"1376","RABENSBURG","LOWERAUSTRIA",0,0.75,0.6543368,0.7685493,0.7655678
"1377","RABENSTEIN/PIELACH","LOWERAUSTRIA",0,0.4008236,0.3137114,0.4476058,0.3944365
"1378","RABENWALD","STYRIA",1,0.5273159,0.5795207,0.4205379,0.584989
"1379","RACHAU","STYRIA",1,0.2840909,0.2705314,0.3566265,0.263658
"1380","RADENTHEIN","CARINTHIA",1,0.5019693,0.4252371,0.5966272,0.4856099
"1381","RADFELD","TYROL",1,0.3528785,0.2622416,0.4116331,0.3615385
"1382","RADKERSBURG","STYRIA",1,0.2539985,0.2333654,0.2958084,0.2710743
"1383","RADKERSBURG UMGEBUNG","STYRIA",1,0.2179903,0.1958855,0.2470389,0.237037
"1384","RADMER","STYRIA",1,0.6409861,0.5909091,0.6965409,0.6795666
"1385","RADSTADT","SALZBURG",0,0.3724576,0.2922432,0.3991111,0.3951974
"1386","RAGGAL","VORARLBERG",1,0.095672,0.0539846,0.1160093,0.0970874
"1387","RAGNITZ","STYRIA",1,0.2802198,0.2440042,0.3281424,0.2818086
"1388","RAIDING","BURGENLAND",0,0.5609418,0.514246,0.5836791,0.5806451
"1389","RAINBACH/INNKREIS","UPPERAUSTRIA",0,0.2455157,0.206047,0.2831661,0.2571104
"1390","RAINBACH/MUEHLKREIS","UPPERAUSTRIA",0,0.2629412,0.290303,0.2824615,0.311437
"1391","RAMINGSTEIN","SALZBURG",0,0.4642857,0.4351515,0.4724669,0.5110337
"1392","RAMSAU","LOWERAUSTRIA",0,0.3399209,0.2714286,0.3768939,0.3173077
"1393","RAMSAU/DACHSTEIN","STYRIA",1,0.20767,0.1553265,0.2947932,0.2149651
"1394","RAMSAU/ZILLERTAL","TYROL",1,0.2376068,0.2249561,0.3132743,0.2935636
"1395","RANDEGG","LOWERAUSTRIA",0,0.1208889,0.108826,0.1453382,0.1247756
"1396","RANGERSDORF","CARINTHIA",1,0.3697813,0.3566058,0.4653768,0.3779129
"1397","RANGGEN","TYROL",1,0.191067,0.1893204,0.2436975,0.2487562
"1398","RANING","STYRIA",1,0.1194853,0.1263538,0.1589147,0.1447124
"1399","RANKWEIL","VORARLBERG",1,0.2679245,0.2205548,0.2876313,0.3234967
"1400","RANTEN","STYRIA",1,0.2756133,0.2673267,0.3205882,0.3177966
"1401","RAPPOTTENSTEIN","LOWERAUSTRIA",0,0.2153191,0.2123348,0.2491438,0.2543554
"1402","RASSACH","STYRIA",1,0.3224638,0.257414,0.3640898,0.3153153
"1403","RASTENFELD","LOWERAUSTRIA",0,0.2119816,0.1959858,0.2561521,0.2648402
"1404","RATSCH/WEINSTRASSE","STYRIA",1,0.5083333,0.4940239,0.5062761,0.4795082
"1405","RATSCHENDORF","STYRIA",1,0.4027149,0.406326,0.4050926,0.4241758
"1406","RATTEN","STYRIA",1,0.4128329,0.3516746,0.4409938,0.40882
"1407","RATTENBERG","TYROL",1,0.3526171,0.2375887,0.396648,0.328125
"1408","RAUCHENWARTH","LOWERAUSTRIA",0,0.3605016,0.2638037,0.337386,0.2996743
"1409","RAURIS","SALZBURG",0,0.282797,0.2788991,0.3553044,0.3074495
"1410","RAVELSBACH","LOWERAUSTRIA",0,0.3399638,0.3019391,0.3431002,0.3446691
"1411","RAXENDORF","LOWERAUSTRIA",0,0.2361111,0.2372635,0.276411,0.2729927
"1412","RECHBERG","UPPERAUSTRIA",0,0.1679198,0.1540342,0.1666667,0.2045977
"1413","RECHNITZ","BURGENLAND",0,0.570504,0.4788527,0.6082004,0.5611814
"1414","REDLEITEN","UPPERAUSTRIA",0,0.420354,0.3660714,0.4037559,0.4258373
"1415","REDLHAM","UPPERAUSTRIA",0,0.3896848,0.3351955,0.4458015,0.3978202
"1416","REGAU","UPPERAUSTRIA",0,0.4287508,0.3525916,0.4903876,0.4410537
"1417","REICHENAU","CARINTHIA",1,0.4781319,0.4140753,0.5401575,0.4659091
"1418","REICHENAU/RAX","LOWERAUSTRIA",0,0.5340757,0.4218906,0.5749071,0.5132128
"1419","REICHENDORF","STYRIA",1,0.3196721,0.2303523,0.3868195,0.3193277
"1420","REICHENFELS","CARINTHIA",1,0.4255651,0.4136292,0.466611,0.4492308
"1421","REICHENTHAL","UPPERAUSTRIA",0,0.2438424,0.2237017,0.25875,0.2978723
"1422","REICHERSBERG","UPPERAUSTRIA",0,0.2848837,0.235732,0.2845528,0.3140496
"1423","REICHRAMING","UPPERAUSTRIA",0,0.6629214,0.5631537,0.7096248,0.6368806
"1424","REIFLING","STYRIA",1,0.3809524,0.3670412,0.4408163,0.4314516
"1425","REINGERS","LOWERAUSTRIA",0,0.2542373,0.2439613,0.3215686,0.2892939
"1426","REINSBERG","LOWERAUSTRIA",0,0.1403846,0.1444445,0.1735537,0.1538462
"1427","REISENBERG","LOWERAUSTRIA",0,0.4702467,0.4260985,0.5079136,0.505036
"1428","REISSECK","CARINTHIA",1,0.5170843,0.4457478,0.5990499,0.505505
"1429","REISSTRASSE","STYRIA",1,0.3653846,0.2954545,0.4630873,0.3144654
"1430","REITH/ALPBACHTAL","TYROL",1,0.1990325,0.1896426,0.259176,0.2342087
"1431","REITH/KITZBUEHEL","TYROL",1,0.2703448,0.2075984,0.3093842,0.2691218
"1432","REITH/SEEFELD","TYROL",1,0.2090909,0.1509054,0.2410359,0.1948529
"1433","RENNWEG/KATSCHBERG","CARINTHIA",1,0.3373494,0.316609,0.4,0.3423959
"1434","RETTENEGG","STYRIA",1,0.4022617,0.3631387,0.4225807,0.3821549
"1435","RETTENSCHOESS","TYROL",1,0.1428571,0.0855856,0.1131222,0.1255814
"1436","RETZ","LOWERAUSTRIA",0,0.3373984,0.2901075,0.3582349,0.3325183
"1437","RETZBACH","LOWERAUSTRIA",0,0.2689913,0.2471264,0.2886228,0.2915567
"1438","RETZNEI","STYRIA",1,0.7095709,0.7068965,0.7460318,0.733119
"1439","RIED/OBERINNTAL","TYROL",1,0.1872852,0.2268761,0.1985158,0.2676768
"1440","RIED/RIEDMARK","UPPERAUSTRIA",0,0.5050408,0.4357885,0.5353234,0.5192582
"1441","RIED/TRAUNKREIS","UPPERAUSTRIA",0,0.3072464,0.2432046,0.2966038,0.2904656
"1442","RIED/ZILLERTAL","TYROL",1,0.2977867,0.2604374,0.3473684,0.3123809
"1443","RIEDAU","UPPERAUSTRIA",0,0.3794917,0.3138489,0.4288272,0.397007
"1444","RIEDLINGSDORF","BURGENLAND",0,0.624498,0.6524621,0.6815035,0.64222
"1445","RIEFENSBERG","VORARLBERG",1,0.0603113,0.0831234,0.0700389,0.1029703
"1446","RIEGERSBERG","STYRIA",1,0.1600547,0.1748942,0.1894882,0.1961326
"1447","RIEGERSBURG","STYRIA",1,0.1745636,0.1285885,0.2361905,0.1657658
"1448","RIETZ","TYROL",1,0.3691542,0.3369684,0.4169454,0.3624498
"1449","RINEGG","STYRIA",1,0.1182796,0.1181818,0.09375,0.1320755
"1450","RINGELSDORF-NIEDERABSDORF","LOWERAUSTRIA",0,0.5579439,0.5406464,0.5747232,0.5978886
