treatment,victim.status,voted_2000,voted_2002,fam.members,age,party,sex,pct.white,median.income
0,3,Y,1,8,49,N,F,1,94021
0,3,Y,0,4,49,N,M,0.886792,71827
0,3,N,1,4,45,N,F,0.886792,71827
1,3,N,0,3,35,D,F,0.920937,99336
0,3,N,0,3,35,N,M,0.85605,72917
0,3,Y,0,3,35,N,F,0.91191,136271
1,2,Y,1,4,35,N,M,0.913005,77570
0,3,Y,1,3,35,N,F,0.832168,69333
0,2,N,0,2,87,N,F,0.857639,68393
0,2,Y,0,4,36,N,M,0.878963,77440
0,3,Y,1,3,60,D,F,0.857639,68393
0,3,N,0,2,35,D,F,0.824005,70192
0,3,Y,1,5,69,D,M,0.866219,79628
0,3,Y,1,5,65,D,F,0.866219,79628
1,3,Y,0,2,36,D,M,0.308349,40250
0,3,N,0,3,44,N,F,0.892754,76187
0,3,Y,0,4,52,N,M,0.964953,99333
0,3,Y,0,4,52,N,F,0.964953,99333
0,3,Y,1,2,44,D,F,0.955453,120203
0,3,Y,1,2,44,D,M,0.955453,120203
0,3,Y,1,2,47,N,F,0.761991,71583
0,3,Y,1,2,48,N,F,0.85,69712
0,2,Y,0,1,43,D,F,0.895146,76375
0,2,Y,1,2,48,N,M,0.983385,89093
0,3,Y,0,3,66,D,M,0.925871,67969
0,3,Y,1,3,67,D,F,0.104258,101449
1,3,N,0,2,34,N,M,0.78434,192840
0,3,Y,1,4,53,D,F,0.85,108154
0,3,Y,1,2,49,N,F,0.739305,68333
0,3,Y,1,3,68,D,M,0.104258,101449
1,3,Y,1,2,46,N,F,0.892754,76187
0,3,Y,1,2,58,N,M,0.873684,68333
0,3,Y,1,4,53,D,M,0.85,108154
0,3,Y,1,2,46,N,M,0.942197,87701
1,2,Y,1,3,48,N,F,0.915473,68750
0,3,Y,1,2,48,N,F,0.953005,100606
0,2,Y,0,2,35,N,M,0.867143,76888
0,3,N,1,2,81,D,M,0.768495,169198
0,3,N,1,2,77,D,F,0.768495,169198
0,3,Y,1,4,49,N,M,0.964939,103100
0,3,N,0,4,48,N,F,0.964939,103100
0,3,Y,1,2,51,D,M,0.953005,100606
0,3,Y,1,4,64,N,M,0.94887,67721
0,3,Y,1,4,64,N,M,0.94887,67721
1,3,Y,1,1,85,N,F,0.91191,136271
0,2,Y,1,4,48,N,M,0.767594,54191
0,2,A,1,1,47,D,F,0.893313,96715
0,2,Y,1,4,51,N,F,0.926887,192073
1,2,Y,1,2,48,N,F,0.855182,62500
0,2,Y,1,2,45,D,F,0.857639,68393
0,2,Y,1,1,41,N,M,0.921569,88754
0,3,N,0,2,62,N,M,0.83874,71026
0,3,N,0,2,59,N,F,0.83874,71026
0,3,N,0,2,35,D,F,0.956063,101467
0,3,N,0,2,34,D,M,0.295192,62115
0,2,Y,1,3,44,N,F,0.85605,72917
0,3,Y,1,3,44,N,F,0.85605,72917
0,3,Y,0,3,36,D,M,0.895182,71528
0,3,Y,0,2,52,N,F,0.867143,76888
0,3,Y,1,1,70,N,M,0.907255,75531
0,2,Y,1,4,47,D,F,0.767594,54191
0,3,N,0,5,38,N,F,0.981413,165082
0,3,Y,1,2,42,N,M,0.910326,84527
0,2,Y,1,1,48,N,F,0.85545,67176
0,3,Y,1,7,60,D,M,0.958569,110497
0,2,Y,1,7,60,D,M,0.958569,110497
0,3,Y,1,7,55,D,F,0.958569,110497
0,2,Y,0,1,48,N,F,0.675934,72074
0,3,N,0,4,54,N,F,0.938655,70500
0,3,N,0,4,54,N,F,0.938655,70500
0,3,N,0,4,70,N,M,0.938655,70500
0,3,N,0,4,70,N,M,0.938655,70500
0,3,Y,1,1,77,N,F,0.865967,53750
0,3,N,0,5,34,N,M,0.78434,192840
0,3,Y,0,3,34,N,F,0.961074,93128
0,3,Y,1,4,50,D,F,0.739112,72030
1,3,Y,1,2,49,N,F,0.743091,61667
1,3,N,0,1,37,N,M,0.929078,72125
0,3,N,0,1,81,N,F,0.989583,126884
0,2,A,1,1,46,N,F,0.772829,54519
0,2,Y,1,1,36,N,F,0.722656,69821
0,2,Y,1,2,48,N,F,0.940789,80000
0,3,N,0,2,43,N,M,0.993945,168418
0,3,Y,1,3,49,N,M,0.444966,62177
0,2,Y,1,1,47,N,F,0.73278,66893
0,3,A,1,5,65,D,M,1,145729
0,3,A,1,5,65,D,F,1,145729
0,3,Y,0,2,48,D,M,0.85605,72917
0,3,N,0,3,35,D,M,0.910112,163145
0,3,Y,1,2,64,N,F,0.865967,53750
0,2,Y,1,1,45,N,F,0.91073,62393
1,3,N,0,3,38,N,M,0.667751,88495
0,2,Y,0,3,54,N,F,0.85,108154
0,3,N,0,2,78,D,M,0.993945,168418
0,3,Y,1,2,52,N,M,0.85,69712
0,3,Y,1,2,52,D,F,0.936088,77867
0,3,N,0,1,46,D,M,0.766742,65523
0,3,Y,1,1,66,N,F,0.953027,106529
0,3,N,0,2,78,N,F,0.8831,79783
0,3,N,0,2,50,N,M,0.8831,79783
0,3,N,0,3,34,N,F,0.85605,72917
0,3,N,0,5,35,N,F,0.893313,96715
1,3,Y,1,2,79,D,M,0.855182,62500
0,3,Y,1,6,37,N,M,0.913005,77570
0,3,Y,1,6,37,N,M,0.913005,77570
0,3,Y,0,2,78,N,F,0.899595,194479
0,3,Y,1,2,78,N,M,0.899595,194479
0,3,Y,1,2,47,D,F,0.928947,100426
0,3,Y,1,2,49,D,M,0.928947,100426
0,3,Y,1,3,51,N,F,1,154137
0,3,Y,1,2,52,D,F,0.894075,76065
0,3,Y,0,2,52,D,M,0.894075,76065
0,3,Y,1,2,74,N,M,0.11252,59375
0,3,Y,1,2,67,N,F,0.11252,59375
0,3,Y,1,3,59,D,M,0.078538,64750
0,3,Y,0,3,53,D,F,0.078538,64750
0,3,N,0,1,53,N,F,0.866184,66298
0,3,Y,0,3,53,N,M,0.93441,51786
0,3,N,1,2,50,N,F,0.922136,87905
0,3,N,0,3,35,D,M,0.934625,96920
0,3,N,0,4,55,D,M,1,154137
0,3,N,0,4,52,D,F,1,154137
0,3,Y,1,3,36,N,M,0.921851,106834
0,2,Y,1,3,52,N,F,0.983385,89093
0,2,Y,1,2,62,N,F,0.444966,62177
0,3,Y,1,4,59,N,F,0.96112,151230
0,3,Y,1,4,62,N,M,0.96112,151230
0,3,N,0,3,60,N,F,0.715462,56905
0,3,Y,1,3,56,N,F,0.78434,192840
0,3,Y,0,3,33,N,M,0.78434,192840
0,3,Y,1,3,42,N,M,0.884793,100896
0,2,Y,0,1,45,N,F,0.926337,96784
1,2,Y,1,1,46,N,F,0.824307,71667
0,3,Y,0,4,43,N,F,0.899167,74375
0,3,N,0,5,36,D,F,0.940789,80000
0,3,Y,1,4,55,N,F,0.836508,119687
0,3,Y,1,1,67,N,M,0.862152,67292
0,2,Y,1,1,46,N,F,0.83874,71026
0,3,N,0,2,38,N,F,0.926506,65179
1,2,Y,0,1,44,N,F,0.85545,67176
0,3,Y,0,3,54,N,F,0.83874,71026
0,3,N,0,1,41,N,F,0.910326,84527
0,3,Y,1,2,49,N,F,0.719665,54205
0,3,N,0,2,62,N,F,0.867143,76888
0,3,Y,0,1,71,N,F,0.846487,77064
0,3,Y,1,3,62,N,M,0.739112,72030
0,3,Y,1,2,44,D,F,0.895182,71528
0,3,N,0,3,37,D,M,0.916735,161928
0,2,Y,0,1,45,N,F,0.899595,194479
0,3,Y,1,3,50,N,M,0.772829,54519
0,2,Y,1,3,48,N,F,0.772829,54519
0,3,Y,1,3,48,N,F,0.772829,54519
0,3,Y,1,3,56,D,F,0.200544,72083
0,2,A,1,3,51,N,F,0.983385,89093
0,3,N,0,1,51,D,F,0.857461,74167
0,3,Y,0,2,62,N,M,0.621622,82713
0,3,Y,0,2,49,N,F,0.621622,82713
0,3,N,0,4,40,N,M,0.701087,48333
0,3,Y,0,2,38,N,M,0.11252,59375
0,3,N,0,2,57,N,M,0.926887,192073
0,3,N,0,2,57,N,F,0.926887,192073
0,3,Y,0,2,47,N,F,0.822157,65000
0,3,Y,0,2,47,N,F,0.822157,65000
0,3,Y,1,1,69,N,M,0.762771,75272
0,3,Y,1,2,61,N,M,0.857461,74167
0,3,Y,1,2,49,N,F,0.857461,74167
0,3,N,0,1,49,N,F,0.819901,74306
0,3,N,0,1,64,N,F,0.922136,87905
0,3,N,0,3,44,N,F,0.73278,66893
0,3,Y,1,2,44,N,F,0.761991,71583
1,3,N,0,2,37,N,M,0.926887,192073
0,3,Y,0,2,46,N,M,0.761991,71583
1,3,Y,1,1,54,D,F,0.926887,192073
0,3,Y,0,2,37,N,F,0.675934,72074
0,3,Y,1,2,54,N,F,0.916256,90279
0,2,Y,1,1,47,D,F,0.916735,161928
0,3,N,0,2,57,D,F,0.709459,66250
0,3,N,0,2,65,D,M,0.709459,66250
0,3,N,0,2,62,N,F,0.985169,70357
0,3,N,0,2,64,N,M,0.985169,70357
0,3,Y,1,2,36,N,M,0.852555,51534
0,3,N,0,1,80,N,F,0.907881,48750
1,2,Y,1,1,40,N,F,0.810499,69844
1,3,Y,1,3,55,N,M,0.871743,82787
0,3,Y,1,2,61,N,M,0.862857,55625
0,2,Y,1,2,54,N,M,0.983385,89093
0,3,N,0,5,36,N,M,0.865967,53750
0,2,N,0,1,69,N,F,0.891738,51190
0,3,Y,1,3,44,N,M,0.85605,72917
1,3,N,0,2,54,N,F,0.925871,67969
1,3,Y,1,2,39,D,F,0.925871,67969
0,2,Y,1,3,36,N,F,0.89314,67188
0,3,N,0,3,37,N,M,0.916735,161928
0,3,N,1,2,35,N,M,0.812325,59485
1,2,N,0,3,51,N,F,0.85,108154
0,3,N,0,3,55,D,M,0.200544,72083
1,3,Y,1,4,35,N,F,0.956063,101467
0,2,Y,0,1,80,D,M,0.847328,70441
0,3,Y,1,3,46,N,F,0.939884,138932
0,3,N,0,2,46,N,F,0.888256,134397
0,3,Y,0,2,46,N,M,0.888256,134397
0,3,Y,0,3,51,D,F,0.836508,119687
0,3,N,0,3,55,D,M,0.836508,119687
0,3,N,0,5,34,N,M,0.85,108154
0,3,N,0,5,38,N,F,0.784772,75391
0,3,N,0,1,35,D,F,0.397033,51447
1,3,Y,1,5,50,D,F,0.822157,65000
1,3,Y,1,5,56,N,M,0.822157,65000
0,3,Y,1,3,38,N,F,0.829247,50300
0,3,N,0,1,37,D,F,0.833554,102009
0,3,N,0,2,49,N,F,0.981413,165082
1,3,N,0,2,49,N,F,0.981413,165082
0,3,N,0,1,90,N,F,0.812325,59485
1,3,Y,0,4,38,N,M,0.955453,120203
0,3,Y,0,4,48,N,F,0.907881,48750
0,3,Y,0,4,48,N,F,0.907881,48750
0,3,Y,0,2,46,D,F,0.930656,116548
0,3,Y,0,2,46,N,M,0.930656,116548
0,3,Y,1,3,49,N,M,0.93441,51786
0,3,Y,1,2,76,D,F,0.926887,192073
0,3,N,0,4,38,N,M,0.947005,85384
0,3,N,0,1,100,N,F,0.962861,79791
0,3,Y,0,4,41,D,F,0.812325,59485
0,3,Y,0,4,41,D,F,0.812325,59485
0,3,Y,1,3,30,N,M,0.964953,99333
0,3,Y,1,3,55,D,F,0.964953,99333
0,3,Y,1,2,44,D,M,0.799015,81744
0,3,Y,1,2,44,D,F,0.799015,81744
0,2,Y,0,2,44,N,F,0.85,69712
0,3,N,0,2,78,D,M,0.926887,192073
0,3,N,0,2,59,N,F,0.822157,65000
0,3,N,0,2,47,N,M,0.993945,168418
0,3,Y,1,3,56,N,M,0.856722,71198
0,3,Y,1,3,55,N,F,0.856722,71198
0,2,Y,1,4,52,N,F,0.780619,59145
1,3,N,0,1,38,N,M,0.913005,77570
0,2,N,0,4,46,N,F,0.889172,72727
0,2,N,0,4,49,N,M,0.889172,72727
0,3,N,0,2,44,N,F,0.709459,66250
0,2,N,0,4,58,N,M,0.11252,59375
0,2,N,0,4,35,D,M,0.11252,59375
0,2,Y,1,4,58,D,F,0.11252,59375
0,3,N,0,3,56,N,M,0.921569,88754
0,3,N,0,2,44,N,M,0.709459,66250
1,3,Y,1,3,58,D,F,0.872568,58603
1,2,N,0,5,54,D,F,0.926887,192073
0,3,N,0,2,42,N,M,0.857639,68393
0,3,Y,1,3,61,N,F,0.739112,72030
0,3,N,0,7,73,N,M,0.949825,59844
0,3,Y,1,2,60,N,F,0.295192,62115
0,2,Y,1,2,53,N,F,0.936108,64803
0,2,Y,1,2,56,N,M,0.936108,64803
0,3,Y,1,2,68,N,F,0.939884,138932
0,3,Y,1,2,73,N,M,0.939884,138932
0,3,N,0,1,34,N,M,0.675934,72074
1,3,Y,0,3,54,N,F,0.871743,82787
1,3,N,0,1,88,N,M,0.772829,54519
0,3,N,0,4,34,N,M,0.906742,73750
0,2,Y,1,3,36,N,F,0.907255,75531
0,3,N,0,3,62,N,M,0.829247,50300
0,3,Y,1,2,75,N,M,0.926887,192073
1,3,N,0,1,81,D,M,0.762771,75272
0,3,Y,0,2,34,N,M,0.907255,75531
0,2,Y,0,5,34,N,M,0.926887,192073
0,3,N,0,8,34,N,F,0.926887,192073
0,3,N,0,8,34,N,F,0.926887,192073
0,3,N,0,3,39,N,F,0.888256,134397
0,3,Y,1,3,55,N,F,0,31691
0,3,Y,0,2,46,N,M,0.728867,73083
0,3,N,0,5,34,N,F,0.895182,71528
0,3,N,0,2,63,N,M,0.683019,85461
0,3,N,0,4,57,N,F,0.964953,99333
0,3,N,0,2,39,N,F,0,31691
0,2,N,0,1,98,N,M,0.772829,54519
0,3,N,0,2,90,N,F,0.846487,77064
0,3,Y,1,3,44,N,F,0.536772,58068
1,3,N,0,1,49,N,F,0.855182,62500
0,3,Y,1,2,42,N,M,0.796247,74531
0,3,Y,1,2,46,N,F,0.796247,74531
0,3,N,0,4,34,N,F,0.676166,57109
0,3,Y,0,2,45,N,F,0.932442,90656
0,3,Y,1,2,48,N,M,0.932442,90656
1,3,N,0,1,48,I,M,0.891738,51190
0,3,N,0,2,73,N,M,0.947005,85384
1,3,Y,1,2,51,N,M,0.668421,57670
1,3,Y,1,2,51,N,F,0.668421,57670
0,3,Y,0,3,39,N,F,0.536772,58068
1,3,Y,0,2,34,N,M,0.925871,67969
0,2,N,0,2,39,D,F,0.936088,77867
0,3,Y,1,3,79,N,M,0.810499,69844
0,3,Y,1,4,51,N,M,0.935738,102607
0,3,Y,1,1,57,D,F,0.85,108154
0,3,Y,0,2,47,N,F,0.856722,71198
0,3,Y,1,3,39,N,M,0.922136,87905
1,2,Y,0,1,41,N,F,0.938714,78000
0,3,Y,1,2,45,N,F,0.891738,51190
1,2,Y,1,3,53,N,M,0.803085,79066
0,2,Y,1,2,52,N,F,0.954111,95317
0,3,Y,0,3,38,D,F,0.613986,91004
1,3,Y,1,2,55,D,F,0.866388,127936
1,2,Y,1,1,41,N,F,0.91073,62393
1,2,Y,1,3,50,D,F,0.803085,79066
0,3,Y,1,2,46,N,M,0.856722,71198
0,3,N,0,1,73,N,F,0.11252,59375
0,3,Y,1,2,46,N,M,0.891738,51190
1,3,Y,0,3,38,N,M,0.929078,72125
0,3,Y,0,3,77,N,F,0.536772,58068
0,3,Y,1,3,56,N,F,0.836508,119687
0,3,Y,0,3,51,N,M,0.937044,110166
0,3,N,0,1,66,N,F,0.295192,62115
0,2,Y,1,3,34,D,F,0.864542,102614
0,3,Y,1,2,46,N,M,0.96112,151230
0,3,N,0,3,70,N,F,0.90799,72969
0,3,Y,1,4,51,D,F,0.668421,57670
0,3,N,0,1,54,N,M,0.799808,67212
1,3,Y,1,2,47,D,F,0.798667,63750
1,3,Y,1,2,48,D,M,0.798667,63750
1,3,N,0,2,62,D,F,0.810499,69844
0,3,Y,0,1,33,N,F,0.683019,85461
0,3,N,0,1,50,N,F,0.981413,165082
0,3,Y,0,1,35,N,M,0.855182,62500
1,3,N,0,3,41,N,M,0.810499,69844
0,3,Y,1,2,53,N,M,0.954151,72308
0,3,Y,1,2,48,N,F,0.953005,100606
0,3,Y,1,2,48,N,M,0.953005,100606
0,3,Y,0,3,48,D,F,0.937044,110166
0,3,Y,0,2,44,N,F,0.891485,56083
0,3,Y,1,2,46,N,M,0.891485,56083
1,3,N,0,2,64,D,M,0.899167,74375
0,2,Y,1,3,45,N,M,0.739112,72030
0,3,N,0,4,33,N,F,0.983385,89093
0,3,Y,1,4,52,D,M,0.668421,57670
0,3,N,0,4,34,N,F,0.939884,138932
0,2,N,0,2,42,N,F,0.940789,80000
0,3,N,0,2,56,N,M,0.882413,70238
0,2,Y,0,2,84,N,M,0.940789,80000
0,3,N,0,2,72,N,F,0.92507,149295
0,3,N,0,4,33,D,F,0.931492,75790
0,3,Y,0,2,73,N,M,0.92507,149295
0,3,N,0,2,34,N,M,0.983385,89093
0,3,Y,0,3,46,N,F,0.937044,110166
0,3,Y,1,3,20,N,M,0.937044,110166
0,2,N,0,1,65,N,F,0.768495,169198
0,3,Y,1,1,42,N,F,0.3968,65789
1,3,Y,1,5,48,D,M,0.940789,80000
1,3,Y,1,5,47,D,F,0.940789,80000
0,3,Y,1,2,58,D,F,0.789281,92872
0,3,N,0,5,54,N,M,0.940789,80000
1,3,N,0,2,53,N,F,0.900409,80384
1,3,N,0,3,34,D,M,1,70882
0,3,N,0,4,33,N,F,0.955947,104490
0,3,Y,0,3,33,N,M,0.710504,52466
0,3,N,0,5,51,N,F,0.940789,80000
0,3,N,0,3,52,D,F,0.898148,102682
1,3,N,0,1,76,N,F,0.906742,73750
0,3,N,0,1,42,N,F,0.93441,51786
0,3,N,0,3,34,N,M,0.924195,98867
0,3,N,0,2,33,D,M,0.799808,67212
0,3,Y,1,3,59,N,M,0.836508,119687
0,3,Y,1,2,72,N,M,0.802985,57273
0,3,Y,1,2,66,N,M,0.938655,70500
0,3,Y,0,4,57,N,M,0.964939,103100
0,3,N,0,5,33,N,F,0.739112,72030
0,2,N,0,4,33,N,F,0.894075,76065
0,3,Y,0,3,47,D,F,0.874815,75086
0,3,Y,0,5,33,N,M,0.937984,71528
0,2,N,0,8,34,N,M,1,94021
0,2,N,0,1,39,N,F,0.938655,70500
0,3,Y,1,2,61,N,F,0.938655,70500
1,2,N,0,3,38,N,F,0.964939,103100
0,3,Y,0,10,52,N,M,0.953027,106529
0,3,Y,0,10,52,N,M,0.953027,106529
0,3,N,0,2,38,N,F,0.73986,72625
0,2,Y,1,3,54,N,M,0.89314,67188
0,3,Y,1,1,49,D,F,0.89314,67188
0,3,Y,1,4,34,N,M,0.621622,82713
0,3,Y,1,1,50,D,M,0.89314,67188
0,3,N,0,3,33,N,F,1,89736
0,3,N,0,3,33,D,F,0.73278,66893
1,2,N,0,4,33,N,F,0.956063,101467
0,3,N,0,3,38,N,M,0,31691
0,3,Y,0,3,37,N,F,0.888256,134397
0,3,Y,1,2,48,D,M,0.937044,110166
0,2,Y,1,1,47,N,F,0.939884,138932
0,3,Y,1,2,43,N,F,0.937044,110166
0,3,N,0,2,33,N,M,0.95098,87036
0,3,Y,1,2,43,D,F,0.85,108154
0,3,Y,1,2,44,D,M,0.85,108154
0,3,N,0,3,33,N,F,0.929117,81599
0,2,N,0,3,55,N,F,0.896511,71250
0,2,Y,0,3,56,N,M,0.896511,71250
0,3,Y,0,2,47,N,M,0.855182,62500
0,3,Y,1,3,33,N,F,0.829247,50300
0,3,N,0,2,45,D,M,0.167331,99028
0,3,Y,1,1,50,N,F,0.813531,60938
0,3,Y,1,2,44,N,M,0.719665,54205
0,3,Y,1,2,45,N,F,0.719665,54205
0,3,N,0,2,33,N,F,0.939611,68045
0,3,N,0,1,90,D,M,0.444966,62177
0,3,Y,1,2,46,N,F,0.855182,62500
0,3,Y,1,2,46,N,F,0.772829,54519
0,3,Y,0,2,71,N,F,0.92507,149295
1,3,N,0,2,50,N,F,0.846487,77064
1,2,Y,1,3,53,D,M,0.937044,110166
1,3,N,0,2,52,N,M,0.846487,77064
0,2,N,0,1,52,N,F,0.672263,61141
0,3,Y,0,2,80,N,F,0.931492,75790
0,3,Y,1,2,50,N,F,0.836508,119687
1,3,Y,1,3,48,N,M,0.37034,72218
0,2,Y,0,3,34,D,F,0.921851,106834
0,3,Y,1,3,61,D,F,0.833554,102009
0,3,N,0,3,63,D,M,0.833554,102009
0,3,N,0,3,34,N,M,0.857461,74167
0,3,N,0,3,36,N,M,0.857461,74167
0,3,Y,1,1,45,D,F,0.895146,76375
0,3,Y,1,2,87,N,F,0.789281,92872
0,3,N,0,1,33,N,M,0.728867,73083
0,2,A,1,2,53,N,F,0.899595,194479
0,2,Y,1,1,43,N,F,0.85605,72917
0,3,Y,1,2,49,N,F,0.906742,73750
0,3,N,0,2,42,N,M,0.906742,73750
0,2,Y,1,1,48,N,F,0.810499,69844
0,3,Y,1,3,51,D,F,0.930656,116548
0,3,Y,1,3,52,D,M,0.930656,116548
0,3,Y,1,3,37,N,F,0.8831,79783
1,3,N,0,1,33,N,F,0.913005,77570
0,3,A,1,2,56,N,F,0,31691
0,2,Y,0,8,33,N,F,0.688849,82499
0,2,Y,0,8,33,N,F,0.688849,82499
0,3,A,1,3,51,D,M,0.934625,96920
0,3,N,0,3,80,N,M,0.934625,96920
0,3,N,0,3,72,N,F,0.934625,96920
0,3,N,0,2,34,N,F,0.822157,65000
0,3,Y,0,4,34,D,M,0.921569,88754
0,3,N,0,1,36,N,M,0.929117,81599
0,3,N,1,1,57,N,M,0.824307,71667
0,3,N,0,3,63,N,M,0.954111,95317
0,3,Y,1,4,44,D,F,0.877527,84669
0,3,Y,1,4,44,D,F,0.877527,84669
0,3,Y,0,4,45,N,M,0.877527,84669
0,3,Y,0,4,45,N,M,0.877527,84669
0,3,N,0,2,61,N,F,0.939884,138932
0,3,Y,1,8,42,N,M,0.766742,65523
0,2,Y,1,8,42,N,M,0.766742,65523
0,3,Y,1,8,42,N,M,0.766742,65523
0,3,N,0,4,34,D,F,0.921569,88754
1,3,N,0,1,46,N,F,0.803085,79066
0,3,Y,1,2,48,N,F,0.939884,138932
0,3,N,0,4,40,N,F,0.931492,75790
0,2,Y,0,3,34,N,F,0.867143,76888
0,3,Y,1,2,44,D,F,0.896511,71250
0,3,N,0,2,53,D,M,0.896511,71250
0,3,N,0,1,47,N,F,0.78434,192840
1,3,N,0,2,33,N,F,0.613986,91004
0,3,N,0,4,34,N,F,0.974217,93946
0,3,Y,1,2,44,N,F,0.766742,65523
0,3,Y,1,2,69,N,M,0.833554,102009
0,3,N,0,1,59,D,F,0.981413,165082
0,3,N,0,3,58,N,F,0.913934,117830
0,2,N,0,2,55,N,M,0.91191,136271
0,2,N,0,2,49,N,F,0.91191,136271
0,3,N,0,1,33,N,F,0.96994,88519
0,2,N,0,4,61,N,M,0.885171,87024
0,3,Y,1,2,69,N,M,0.92507,149295
0,3,Y,1,2,43,N,F,0.862152,67292
0,3,Y,1,2,43,N,M,0.884995,120496
0,3,Y,1,2,42,N,F,0.884995,120496
0,3,Y,1,1,58,N,F,0.92507,149295
0,2,Y,0,1,46,N,F,0.834783,69766
1,3,Y,1,2,51,D,F,0.906742,73750
0,3,Y,1,1,46,D,M,0.91073,62393
0,3,N,0,2,52,D,M,0.921851,106834
1,3,Y,1,2,52,N,M,0.906742,73750
1,3,Y,1,2,72,D,F,0.940789,80000
1,3,Y,0,2,46,D,F,0.37034,72218
1,3,Y,1,2,47,D,M,0.37034,72218
0,3,Y,1,2,55,D,M,0.906742,73750
0,3,Y,1,2,47,D,M,0.926337,96784
0,3,Y,1,2,43,D,F,0.926337,96784
0,3,Y,1,3,37,N,F,0.897375,176959
0,3,Y,1,2,37,D,F,0.009444,58594
1,2,Y,1,1,42,N,F,0.822157,65000
0,3,Y,1,2,59,N,F,0.847328,70441
0,3,Y,1,2,65,N,F,0.924195,98867
0,3,Y,1,2,72,N,M,0.924195,98867
0,3,N,1,5,62,N,F,0.791191,83668
0,3,Y,0,2,58,D,F,0.123849,71528
1,3,N,0,3,45,N,F,0.855899,62292
0,3,N,0,3,32,N,F,0.397033,51447
0,3,Y,1,2,49,N,F,0.907881,48750
0,3,N,0,2,78,N,F,0.123849,71528
0,3,N,0,2,80,N,M,0.123849,71528
0,3,N,0,2,48,N,F,0.852555,51534
0,3,Y,0,3,33,N,F,0.810499,69844
0,2,Y,1,1,47,D,F,0.918423,81918
1,3,Y,0,2,34,N,F,0.556213,76824
0,3,N,0,3,40,D,F,0.938655,70500
0,3,Y,1,7,53,D,F,0.958569,110497
0,2,Y,1,3,55,D,F,0.893313,96715
0,3,Y,1,3,82,N,M,0.846487,77064
1,2,N,0,2,32,N,F,0.897914,75744
0,3,Y,0,3,32,N,M,0.8831,79783
0,3,Y,0,4,57,N,M,0.93441,51786
0,3,Y,0,4,50,N,F,0.93441,51786
0,2,N,0,8,32,N,F,1,94021
0,2,N,0,8,32,N,F,1,94021
0,3,Y,0,2,32,N,F,0.956063,101467
0,3,N,1,3,45,N,M,0.556213,76824
0,3,Y,1,2,57,N,F,0.895182,71528
0,2,Y,0,4,32,N,M,0.956063,101467
0,3,N,0,3,32,N,M,0.955947,104490
0,2,Y,1,1,43,D,F,0.918423,81918
0,2,N,0,1,54,N,F,0.864238,69539
0,2,N,0,3,42,N,M,0.812968,75680
1,2,Y,0,3,32,N,F,0.892754,76187
0,2,Y,1,4,56,N,M,0.913005,77570
1,2,Y,1,3,56,N,M,0.739112,72030
1,2,Y,1,3,56,D,F,0.739112,72030
0,2,Y,1,1,42,N,F,0.925871,67969
0,3,N,0,3,36,N,M,0.926887,192073
0,3,N,0,2,59,N,M,0.697925,85827
1,3,Y,0,5,32,N,F,0.924195,98867
0,3,N,0,3,33,N,F,0.96994,88519
0,3,N,0,5,32,N,M,0.85,108154
0,2,Y,1,1,49,D,F,0.893313,96715
0,3,N,0,1,35,N,F,0.798834,42813
0,3,Y,0,2,55,N,F,0.925871,67969
0,2,Y,0,2,50,N,F,0.836508,119687
0,3,Y,0,3,46,N,M,0.90799,72969
0,3,Y,0,3,45,N,F,0.90799,72969
0,2,Y,1,4,51,N,F,0.913005,77570
0,3,N,0,3,48,N,M,0.926337,96784
0,3,Y,1,3,46,N,F,0.926337,96784
0,2,Y,1,2,52,N,F,0.798598,56875
0,3,N,0,1,86,N,F,0.936108,64803
0,3,Y,0,4,65,D,M,0.8831,79783
0,3,Y,1,2,47,N,M,0.916533,87428
0,3,Y,0,2,44,N,F,0.916533,87428
1,3,Y,1,2,64,D,F,0.89913,52917
0,3,N,0,1,35,N,M,0.897914,75744
0,3,N,0,4,38,N,M,0.936088,77867
0,2,Y,1,1,42,N,F,0.91073,62393
0,3,Y,0,4,32,N,F,0.04918,69602
0,3,Y,1,2,74,N,M,0.864238,69539
0,3,N,0,4,32,N,M,0.711548,70710
0,3,Y,1,2,54,N,M,0.877527,84669
0,3,N,0,2,46,N,F,0.877527,84669
0,3,N,0,2,50,N,M,0.762771,75272
0,3,N,0,2,50,N,M,0.762771,75272
0,3,Y,1,2,60,N,F,0.916256,90279
1,3,Y,1,2,47,D,M,0.922136,87905
1,3,Y,1,2,44,N,F,0.922136,87905
0,3,Y,1,4,60,N,F,0.982266,83728
0,3,Y,1,4,63,N,M,0.982266,83728
0,3,Y,0,2,57,N,M,0.983385,89093
0,2,N,0,1,61,N,F,0.922136,87905
1,2,Y,0,2,48,N,F,0.922136,87905
0,3,Y,0,2,44,N,F,0.98125,82774
0,2,Y,0,3,32,N,F,0.78434,192840
0,3,Y,0,2,41,N,F,0.807,71667
1,3,Y,0,4,32,N,F,0.96112,151230
1,3,N,0,3,35,N,F,0.928947,100426
0,3,Y,1,1,47,N,M,0.897375,176959
1,2,N,0,1,48,D,F,0.916735,161928
0,3,Y,1,2,68,N,M,0.916256,90279
0,3,Y,1,2,39,N,F,0.772829,54519
0,3,Y,1,2,48,N,M,0.772829,54519
0,3,Y,1,2,42,N,M,0.938714,78000
0,3,Y,0,2,41,D,F,0.938714,78000
