year,state,Asian,Black,Hispanic,Indigenous,White,Female,Male,age20,age3045,age4565,age65,total
1992,LA,0.991184216,28.7346323,2.231324457,0.405882516,67.63697651,52.67183712,47.32816288,30.27449076,44.43748291,19.128869,6.159157323,3254390
1992,MA,2.519233247,4.41883636,4.34424456,0.177632948,88.54005289,52.72960979,47.27039021,28.59174069,43.98029934,19.65709656,7.770863407,4843696
1992,MD,3.124995957,24.23761829,2.723227025,0.26107607,69.65308266,52.25133158,47.74866842,27.68891406,48.09566597,18.5903962,5.62502377,3865157
1992,ME,0.538809198,0.353136387,0.472007906,0.4506274,98.18541911,52.05150554,47.94849446,26.05669824,45.56257327,20.69039596,7.690332533,977526
1992,MI,1.167328954,13.08760591,2.012885026,0.538775559,83.19340455,52.05054911,47.94945089,28.44296713,45.3334113,19.68515753,6.538464043,7370416
1992,MN,1.615726575,2.021794354,1.170717626,0.924138329,94.26762312,51.46310837,48.53689163,27.64459327,46.20330812,18.51218174,7.639916864,3464200
1992,MO,0.869561168,9.959754976,1.139871252,0.372227869,87.65858474,52.55077567,47.44922433,27.19074828,43.77986543,20.84895211,8.180434187,4079759
1992,MS,0.48051863,32.91265256,0.575572862,0.272218927,65.75903702,53.06694826,46.93305174,30.79892032,42.06494573,19.90751453,7.22861942,2000963
1992,MT,0.452864904,0.221295241,1.259802194,4.85426918,93.21176848,50.908496,49.091504,25.35679906,46.26350889,20.63609736,7.743594688,632639
1992,NC,0.835955917,20.56428981,1.286602768,1.096269374,76.21688213,52.06274612,47.93725388,29.40819331,44.29091754,19.97867101,6.322218142,5492993
1992,ND,0.529263364,0.436328443,0.582513657,3.303340393,95.14855414,50.5385771,49.4614229,28.43363151,42.08170174,20.22883453,9.255832223,493894
1992,NE,0.818206439,3.242206304,2.284564822,0.602102214,93.05292022,51.81285647,48.18714353,27.4056965,43.56979427,20.32207486,8.702434367,1244307
1992,NH,0.875697281,0.528947742,0.94513886,0.180479353,97.46973676,51.63691909,48.36308091,26.81991942,48.19348762,18.40717517,6.579417791,872676
1992,NJ,3.777725688,12.29835556,9.694050893,0.160343245,74.06952461,52.3518468,47.6481532,26.30117764,45.78974061,20.80899183,7.100089927,6284019
1992,NM,0.900853418,1.799949971,36.72224216,7.522895715,53.05405873,51.31492975,48.68507025,28.93941409,45.96678187,19.14313513,5.950668905,1195311
1992,NV,3.402647215,5.946908757,10.30147582,1.318709473,79.03025873,49.22252657,50.77747343,27.26818029,47.63216295,20.31679169,4.782865066,1061644
1992,NY,4.285367653,13.76198959,11.90688186,0.275236753,69.77052415,52.77881786,47.22118214,28.04263217,44.57207416,20.2402031,7.145090568,14478081
1992,OH,0.902399225,10.09199967,1.197136461,0.184420473,87.62404417,52.52800669,47.47199331,27.57583569,44.49431999,20.85534077,7.074503557,8643292
1992,OK,1.097247075,6.84000048,2.533355751,7.074181268,82.45521543,51.92360502,48.07639498,27.86731357,43.59541566,20.75822535,7.779045423,2498070
1992,OR,2.53269901,1.442710668,3.849275936,1.18208261,90.99323178,51.2919431,48.7080569,25.73273382,46.66044174,19.89948544,7.707339005,2344337
1992,PA,1.225506153,8.635974395,1.832008343,0.112245997,88.19426511,52.80323734,47.19676266,26.02147751,42.89698299,22.72410339,8.35743611,9630633
1992,RI,1.716815637,3.306714324,4.497205127,0.340859157,90.13840576,52.77805736,47.22194264,28.33463851,42.52552455,20.8262858,8.313551146,814706
1992,SC,0.64444358,27.67120962,0.942028729,0.227725329,70.51459274,52.23583261,47.76416739,30.17226194,44.3917951,19.65345992,5.782483048,2827090
1992,SD,0.433723939,0.415721704,0.55769809,5.75551852,92.83733775,51.20893356,48.79106644,27.66757853,42.05043595,21.08173014,9.200255372,538822
1992,TN,0.670043479,14.72697542,0.708760437,0.194160042,83.70006063,52.56404805,47.43595195,28.30169614,44.62427043,20.20097303,6.8730604,3998248
1992,TX,2.038395262,11.07770998,24.41802634,0.327758443,62.13810997,51.28517671,48.71482329,30.98996192,45.86120685,17.48267048,5.666160738,13437335
1992,UT,2.095155089,0.664413579,5.016287752,1.17244001,91.05170357,50.87202834,49.12797166,36.02653018,42.7976919,15.91378309,5.261994832,1294224
1992,VA,2.739020491,17.98208506,2.636879108,0.231473181,76.41054216,51.44089494,48.55910506,29.36698745,46.83751836,18.22281875,5.572675446,5075318
1992,VT,0.601277967,0.324846278,0.597931336,0.282232515,98.1937119,51.65033511,48.34966489,27.64740792,46.87335457,18.6559039,6.823333601,448212
1992,WA,4.506398334,2.836228499,4.08989345,1.447678871,87.11980085,50.82114642,49.17885358,27.26888154,48.00009401,18.27426118,6.456763273,3999713
1992,WI,0.974281499,4.35396931,1.746366677,0.687160162,92.23822235,51.60966967,48.39033033,27.78871496,44.48116731,19.84287335,7.88724437,3904621
1992,WV,0.424133782,2.934513826,0.416026252,0.119689138,96.105637,52.60007819,47.39992181,26.30041699,42.8860198,22.79329164,8.020271575,1455437
1992,WY,0.563675093,0.713836773,5.042076554,1.68704372,91.99336786,50.2174216,49.7825784,27.04531299,48.51957079,18.50657384,5.928542379,351621
1993,AK,3.826460148,3.954069694,2.88845008,13.65992855,75.67109153,47.03518965,52.96481035,29.06370205,57.22044036,11.81860725,1.897250345,438055
1993,AL,0.606981509,23.63939077,0.658395562,0.403980486,74.69125168,52.82582675,47.17417325,28.51452311,43.73069899,20.6908371,7.063940797,3314269
1993,AR,0.568861995,14.29830647,0.951396855,0.515090782,83.6663439,52.4681715,47.5318285,27.24796434,42.62023899,21.69366841,8.438128263,1922962
1993,AZ,1.642308517,2.685235528,18.16408344,4.314717249,73.19365527,50.96957178,49.03042822,28.36601295,43.87967189,20.52261856,7.231696609,3134064
1993,CA,10.26921562,6.732441802,24.92562695,0.631083913,57.44163172,50.37125233,49.62874767,29.85305427,47.0139704,17.30629911,5.826676216,23861803
1993,CO,1.891523502,3.693566214,12.43352143,0.670375983,81.31101287,50.60158295,49.39841705,27.40116877,50.35439805,16.87676077,5.367672403,2808424
1993,CT,1.785380835,7.688929811,6.346430908,0.201837871,83.97742057,52.30394248,47.69605752,25.41817406,46.47516233,20.24075561,7.865907997,2634788
1993,DC,2.529647164,61.81339529,6.034410851,0.230707727,29.39183897,53.99496675,46.00503325,31.66514421,43.44324163,18.16955594,6.722058222,491531
1993,DE,1.594148672,16.10086561,2.480086633,0.326492873,79.49840621,52.15575239,47.84424761,28.00877124,45.20855969,20.52803701,6.254632061,555908
1993,FL,1.334578199,11.89613855,12.89065587,0.259814369,73.61881301,52.10930171,47.89069829,23.96718341,41.90495709,24.20832479,9.919534702,11197995
1993,GA,1.41547676,25.50358984,2.153920427,0.195681468,70.73133151,52.0306276,47.9693724,30.01084859,47.37178462,17.17300487,5.444361927,5406235
1993,HI,64.22327354,2.331194096,6.150834783,0.313357177,26.98134041,49.37808638,50.62191362,28.0790725,46.70287586,19.35493374,5.863117904,916526
1993,IA,0.976370105,1.615586427,1.183780407,0.20606581,96.01819725,52.05832765,47.94167235,26.63559695,42.82812104,21.16181141,9.374470606,2231326
1993,ID,0.923512639,0.333660829,5.042266107,1.149436332,92.55112409,50.56102582,49.43897418,28.65135206,45.62517566,18.79995003,6.923522248,832582
1993,IL,2.785860581,13.78957611,7.974403916,0.160460798,75.28969859,52.01815483,47.98184517,27.96753524,45.56208289,19.36037552,7.110006358,9221567
1993,IN,0.756933887,7.380576471,1.802941368,0.209334506,89.85021377,52.05916166,47.94083834,28.30442819,44.90510007,19.7963982,6.994073548,4510962
1993,KS,1.346763362,5.294169725,3.777068952,0.771703855,88.81029411,51.48004341,48.51995659,27.33771276,44.45351134,19.83198974,8.376786152,1976665
1993,KY,0.52808309,6.664378694,0.622071581,0.135783302,92.04968333,52.21294888,47.78705112,28.30282833,44.77652899,20.00798686,6.912655821,3009943
1993,LA,1.043731665,29.02155149,2.216919838,0.415626736,67.30217027,52.67794477,47.32205523,29.82097439,44.88665086,19.0735841,6.218790646,3279866
1993,MA,2.683364365,4.499214358,4.507665445,0.181595305,88.12816053,52.72696991,47.27303009,27.81434075,44.74704145,19.51052954,7.928088259,4851447
1993,MD,3.308683792,24.61691271,2.870363113,0.2674229,68.93661748,52.30178749,47.69821251,26.80784793,48.83060946,18.59766166,5.763880947,3891215
1993,ME,0.550706567,0.346356331,0.476443695,0.461570746,98.16492266,52.0356584,47.9643416,25.31885156,46.19354392,20.68755807,7.800046452,981648
1993,MI,1.228678212,13.14498087,2.078461265,0.546480809,83.00139884,51.98553795,48.01446205,27.88453395,45.89479894,19.54386385,6.676803265,7414716
1993,MN,1.732881877,2.148899775,1.274923825,0.930843955,93.91245057,51.39952163,48.60047837,27.02657669,46.95267103,18.35147612,7.66927615,3516916
